event_id,facility_id,medicine_code,stockout_date,estimated_unmet_demand
STK-004678,FAC-0081,EPINEPHRINE,2023-01-03,1.0
STK-004679,FAC-0081,EPINEPHRINE,2023-01-04,1.0
STK-004680,FAC-0081,EPINEPHRINE,2023-01-12,1.0
STK-004681,FAC-0081,EPINEPHRINE,2023-01-13,1.0
STK-004682,FAC-0081,EPINEPHRINE,2023-01-14,1.0
STK-004683,FAC-0081,EPINEPHRINE,2023-03-06,1.0
STK-004684,FAC-0081,EPINEPHRINE,2023-03-25,1.0
STK-004685,FAC-0081,EPINEPHRINE,2023-03-27,1.0
STK-004686,FAC-0081,EPINEPHRINE,2023-03-28,2.0
STK-004687,FAC-0081,EPINEPHRINE,2023-03-30,1.0
STK-004688,FAC-0081,EPINEPHRINE,2023-04-03,3.0
STK-004689,FAC-0081,EPINEPHRINE,2023-04-04,1.0
STK-004690,FAC-0081,EPINEPHRINE,2023-04-06,1.0
STK-004691,FAC-0081,EPINEPHRINE,2023-04-10,1.0
STK-004692,FAC-0081,EPINEPHRINE,2023-04-12,1.0
STK-004693,FAC-0081,EPINEPHRINE,2023-04-13,1.0
STK-004694,FAC-0081,EPINEPHRINE,2023-04-14,1.0
STK-004695,FAC-0081,EPINEPHRINE,2023-04-15,1.0
STK-004696,FAC-0081,EPINEPHRINE,2023-05-19,1.0
STK-004697,FAC-0081,EPINEPHRINE,2023-05-22,1.0
STK-004698,FAC-0081,EPINEPHRINE,2023-05-23,1.0
STK-004699,FAC-0081,EPINEPHRINE,2023-05-24,1.0
STK-004700,FAC-0081,EPINEPHRINE,2023-06-19,4.0
STK-004701,FAC-0081,EPINEPHRINE,2023-06-20,1.0
STK-004702,FAC-0081,EPINEPHRINE,2023-06-21,2.0
STK-004703,FAC-0081,EPINEPHRINE,2023-06-24,1.0
STK-004704,FAC-0081,EPINEPHRINE,2023-06-28,1.0
STK-004705,FAC-0081,EPINEPHRINE,2023-07-29,4.0
STK-004706,FAC-0081,EPINEPHRINE,2023-07-31,1.0
STK-004707,FAC-0081,EPINEPHRINE,2023-08-01,1.0
STK-004708,FAC-0081,EPINEPHRINE,2023-08-02,1.0
STK-004709,FAC-0081,EPINEPHRINE,2023-08-08,1.0
STK-004710,FAC-0081,EPINEPHRINE,2023-08-12,1.0
STK-004711,FAC-0081,EPINEPHRINE,2023-08-14,1.0
STK-004712,FAC-0081,EPINEPHRINE,2023-08-15,1.0
STK-004713,FAC-0081,EPINEPHRINE,2023-10-01,1.0
STK-004714,FAC-0081,EPINEPHRINE,2023-10-03,1.0
STK-004715,FAC-0081,EPINEPHRINE,2023-10-04,1.0
STK-004716,FAC-0081,EPINEPHRINE,2023-10-06,1.0
STK-004717,FAC-0081,EPINEPHRINE,2023-10-09,1.0
STK-004718,FAC-0081,EPINEPHRINE,2023-10-11,1.0
STK-004719,FAC-0081,EPINEPHRINE,2023-10-13,1.0
STK-004720,FAC-0081,EPINEPHRINE,2023-10-16,2.0
STK-004721,FAC-0081,EPINEPHRINE,2023-10-18,1.0
STK-004722,FAC-0081,EPINEPHRINE,2023-10-20,1.0
STK-004723,FAC-0081,EPINEPHRINE,2023-10-22,2.0
STK-004724,FAC-0081,EPINEPHRINE,2023-10-23,1.0
STK-004725,FAC-0081,EPINEPHRINE,2023-11-23,1.0
STK-004726,FAC-0081,EPINEPHRINE,2023-11-25,1.0
STK-004727,FAC-0081,EPINEPHRINE,2023-11-28,1.0
STK-004728,FAC-0081,EPINEPHRINE,2023-12-04,1.0
STK-004729,FAC-0081,EPINEPHRINE,2023-12-05,1.0
STK-004730,FAC-0081,EPINEPHRINE,2023-12-06,1.0
STK-004731,FAC-0081,EPINEPHRINE,2023-12-07,1.0
STK-004732,FAC-0081,EPINEPHRINE,2023-12-08,1.0
STK-004733,FAC-0081,EPINEPHRINE,2023-12-29,1.0
STK-004734,FAC-0081,EPINEPHRINE,2023-12-30,1.0
STK-004735,FAC-0081,PARACETAMOL,2023-01-01,109.0
STK-004736,FAC-0081,PARACETAMOL,2023-01-02,160.0
STK-004737,FAC-0081,PARACETAMOL,2023-01-03,138.0
STK-004738,FAC-0081,PARACETAMOL,2023-01-04,147.0
STK-004739,FAC-0081,PARACETAMOL,2023-02-09,4.0
STK-004740,FAC-0081,PARACETAMOL,2023-02-10,147.0
STK-004741,FAC-0081,PARACETAMOL,2023-02-11,111.0
STK-004742,FAC-0081,PARACETAMOL,2023-02-12,156.0
STK-004743,FAC-0081,PARACETAMOL,2023-02-13,158.0
STK-004744,FAC-0081,PARACETAMOL,2023-02-14,131.0
STK-004745,FAC-0081,PARACETAMOL,2023-07-11,65.0
STK-004746,FAC-0081,PARACETAMOL,2023-07-25,191.0
STK-004747,FAC-0081,PARACETAMOL,2023-07-26,431.0
STK-004748,FAC-0081,PARACETAMOL,2023-07-27,334.0
STK-004749,FAC-0081,PARACETAMOL,2023-07-28,404.0
STK-004750,FAC-0081,PARACETAMOL,2023-07-29,392.0
STK-004751,FAC-0081,PARACETAMOL,2023-07-30,365.0
STK-004752,FAC-0081,PARACETAMOL,2023-07-31,451.0
STK-004753,FAC-0081,PARACETAMOL,2023-08-01,362.0
STK-004754,FAC-0081,PARACETAMOL,2023-08-02,473.0
STK-004755,FAC-0081,PARACETAMOL,2023-08-03,485.0
STK-004756,FAC-0081,PARACETAMOL,2023-08-04,541.0
STK-004757,FAC-0081,PARACETAMOL,2023-08-15,482.0
STK-004758,FAC-0081,PARACETAMOL,2023-08-16,422.0
STK-004759,FAC-0081,PARACETAMOL,2023-08-17,488.0
STK-004760,FAC-0081,PARACETAMOL,2023-08-18,511.0
STK-004761,FAC-0081,PARACETAMOL,2023-08-19,468.0
STK-004762,FAC-0081,PARACETAMOL,2023-08-20,456.0
STK-004763,FAC-0081,PARACETAMOL,2023-08-21,471.0
STK-004764,FAC-0081,PARACETAMOL,2023-08-22,701.0
STK-004765,FAC-0081,PARACETAMOL,2023-08-23,448.0
STK-004766,FAC-0081,PARACETAMOL,2023-08-24,503.0
STK-004767,FAC-0081,PARACETAMOL,2023-08-25,451.0
STK-004768,FAC-0081,PARACETAMOL,2023-08-26,575.0
STK-004769,FAC-0081,PARACETAMOL,2023-08-27,450.0
STK-004770,FAC-0081,PARACETAMOL,2023-08-28,575.0
STK-004771,FAC-0081,PARACETAMOL,2023-08-29,538.0
STK-004772,FAC-0081,PARACETAMOL,2023-08-30,489.0
STK-004773,FAC-0081,PARACETAMOL,2023-08-31,408.0
STK-004774,FAC-0081,PARACETAMOL,2023-09-01,566.0
STK-004775,FAC-0081,PARACETAMOL,2023-09-02,566.0
STK-004776,FAC-0081,PARACETAMOL,2023-09-03,400.0
STK-004777,FAC-0081,PARACETAMOL,2023-09-04,496.0
STK-004778,FAC-0081,PARACETAMOL,2023-09-05,299.0
STK-004779,FAC-0081,PARACETAMOL,2023-09-06,545.0
STK-004780,FAC-0081,PARACETAMOL,2023-09-07,414.0
STK-004781,FAC-0081,PARACETAMOL,2023-09-08,472.0
STK-004782,FAC-0081,PARACETAMOL,2023-09-09,488.0
STK-004783,FAC-0081,PARACETAMOL,2023-09-10,446.0
STK-004784,FAC-0081,PARACETAMOL,2023-09-11,407.0
STK-004785,FAC-0081,PARACETAMOL,2023-09-12,409.0
STK-004786,FAC-0081,PARACETAMOL,2023-09-13,487.0
STK-004787,FAC-0081,PARACETAMOL,2023-09-24,213.0
STK-004788,FAC-0081,PARACETAMOL,2023-09-25,356.0
STK-004789,FAC-0081,PARACETAMOL,2023-09-26,513.0
STK-004790,FAC-0081,PARACETAMOL,2023-09-27,539.0
STK-004791,FAC-0081,PARACETAMOL,2023-09-28,416.0
STK-004792,FAC-0081,PARACETAMOL,2023-09-29,510.0
STK-004793,FAC-0081,PARACETAMOL,2023-10-12,295.0
STK-004794,FAC-0081,PARACETAMOL,2023-10-13,446.0
STK-004795,FAC-0081,PARACETAMOL,2023-10-14,507.0
STK-004796,FAC-0081,PARACETAMOL,2023-10-15,355.0
STK-004797,FAC-0081,PARACETAMOL,2023-10-16,416.0
STK-004798,FAC-0081,PARACETAMOL,2023-10-17,388.0
STK-004799,FAC-0081,PARACETAMOL,2023-10-18,403.0
STK-004800,FAC-0081,PARACETAMOL,2023-10-19,292.0
STK-004801,FAC-0081,PARACETAMOL,2023-10-20,391.0
STK-004802,FAC-0081,PARACETAMOL,2023-10-21,369.0
STK-004803,FAC-0081,PARACETAMOL,2023-10-22,298.0
STK-004804,FAC-0081,PARACETAMOL,2023-10-23,350.0
STK-004805,FAC-0081,PARACETAMOL,2023-10-24,368.0
STK-004806,FAC-0081,PARACETAMOL,2023-10-25,318.0
STK-004807,FAC-0081,PARACETAMOL,2023-10-26,290.0
STK-004808,FAC-0081,PARACETAMOL,2023-10-27,328.0
STK-004809,FAC-0081,PARACETAMOL,2023-10-28,188.0
STK-004810,FAC-0081,PARACETAMOL,2023-10-29,279.0
STK-004811,FAC-0081,PARACETAMOL,2023-10-30,217.0
STK-004812,FAC-0081,PARACETAMOL,2023-10-31,235.0
STK-004813,FAC-0081,PARACETAMOL,2023-11-01,295.0
STK-004814,FAC-0081,PARACETAMOL,2023-11-02,266.0
STK-004815,FAC-0081,PARACETAMOL,2023-11-26,100.0
STK-004816,FAC-0081,PARACETAMOL,2023-11-27,162.0
STK-004817,FAC-0081,PARACETAMOL,2023-11-28,138.0
STK-004818,FAC-0081,PARACETAMOL,2023-11-29,158.0
STK-004819,FAC-0081,PARACETAMOL,2023-11-30,157.0
STK-004820,FAC-0081,PARACETAMOL,2023-12-01,161.0
STK-004821,FAC-0081,PARACETAMOL,2023-12-02,124.0
STK-004822,FAC-0081,PARACETAMOL,2023-12-03,119.0
STK-004823,FAC-0081,PARACETAMOL,2023-12-04,140.0
STK-004824,FAC-0081,RIF_INH,2023-01-01,7.0
STK-004825,FAC-0081,RIF_INH,2023-01-02,5.0
STK-004826,FAC-0082,EPINEPHRINE,2023-01-01,1.0
STK-004827,FAC-0082,PARACETAMOL,2023-01-01,24.0
STK-004828,FAC-0082,PARACETAMOL,2023-01-02,20.0
STK-004829,FAC-0082,PARACETAMOL,2023-01-03,32.0
STK-004830,FAC-0082,PARACETAMOL,2023-01-04,46.0
STK-004831,FAC-0082,PARACETAMOL,2023-01-05,12.0
STK-004832,FAC-0082,PARACETAMOL,2023-01-06,23.0
STK-004833,FAC-0082,PARACETAMOL,2023-01-07,40.0
STK-004834,FAC-0082,PARACETAMOL,2023-01-08,30.0
STK-004835,FAC-0082,PARACETAMOL,2023-01-09,24.0
STK-004836,FAC-0082,PARACETAMOL,2023-01-10,21.0
STK-004837,FAC-0082,PARACETAMOL,2023-01-11,17.0
STK-004838,FAC-0082,PARACETAMOL,2023-01-12,29.0
STK-004839,FAC-0082,PARACETAMOL,2023-01-13,25.0
STK-004840,FAC-0082,PARACETAMOL,2023-01-14,36.0
STK-004841,FAC-0082,RIF_INH,2023-01-01,2.0
STK-004842,FAC-0083,EPINEPHRINE,2023-03-14,1.0
STK-004843,FAC-0083,EPINEPHRINE,2023-03-15,1.0
STK-004844,FAC-0083,EPINEPHRINE,2023-03-19,1.0
STK-004845,FAC-0083,EPINEPHRINE,2023-03-21,2.0
STK-004846,FAC-0083,EPINEPHRINE,2023-03-22,2.0
STK-004847,FAC-0083,EPINEPHRINE,2023-03-24,1.0
STK-004848,FAC-0083,EPINEPHRINE,2023-05-17,2.0
STK-004849,FAC-0083,EPINEPHRINE,2023-09-22,1.0
STK-004850,FAC-0083,EPINEPHRINE,2023-09-29,1.0
STK-004851,FAC-0083,EPINEPHRINE,2023-12-31,1.0
STK-004852,FAC-0083,PARACETAMOL,2023-08-28,10.0
STK-004853,FAC-0083,PARACETAMOL,2023-08-29,433.0
STK-004854,FAC-0083,PARACETAMOL,2023-08-30,372.0
STK-004855,FAC-0083,PARACETAMOL,2023-09-13,244.0
STK-004856,FAC-0083,PARACETAMOL,2023-09-14,427.0
STK-004857,FAC-0083,PARACETAMOL,2023-09-15,349.0
STK-004858,FAC-0083,PARACETAMOL,2023-09-16,317.0
STK-004859,FAC-0083,PARACETAMOL,2023-09-17,346.0
STK-004860,FAC-0083,PARACETAMOL,2023-09-18,364.0
STK-004861,FAC-0083,PARACETAMOL,2023-09-19,319.0
STK-004862,FAC-0083,PARACETAMOL,2023-09-20,305.0
STK-004863,FAC-0083,PARACETAMOL,2023-09-21,310.0
STK-004864,FAC-0083,PARACETAMOL,2023-09-22,289.0
STK-004865,FAC-0083,PARACETAMOL,2023-09-23,329.0
STK-004866,FAC-0083,PARACETAMOL,2023-09-24,384.0
STK-004867,FAC-0083,PARACETAMOL,2023-09-25,256.0
STK-004868,FAC-0083,PARACETAMOL,2023-09-26,253.0
STK-004869,FAC-0083,PARACETAMOL,2023-09-27,285.0
STK-004870,FAC-0083,PARACETAMOL,2023-09-28,335.0
STK-004871,FAC-0083,PARACETAMOL,2023-10-14,27.0
STK-004872,FAC-0083,PARACETAMOL,2023-10-15,309.0
STK-004873,FAC-0083,PARACETAMOL,2023-10-16,254.0
STK-004874,FAC-0083,PARACETAMOL,2023-10-17,250.0
STK-004875,FAC-0083,PARACETAMOL,2023-10-18,267.0
STK-004876,FAC-0083,PARACETAMOL,2023-10-19,278.0
STK-004877,FAC-0083,PARACETAMOL,2023-10-20,294.0
STK-004878,FAC-0083,PARACETAMOL,2023-10-21,223.0
STK-004879,FAC-0083,PARACETAMOL,2023-10-22,239.0
STK-004880,FAC-0083,PARACETAMOL,2023-10-23,294.0
STK-004881,FAC-0083,PARACETAMOL,2023-10-24,188.0
STK-004882,FAC-0083,PARACETAMOL,2023-10-25,259.0
STK-004883,FAC-0083,PARACETAMOL,2023-10-26,233.0
STK-004884,FAC-0083,PARACETAMOL,2023-10-27,270.0
STK-004885,FAC-0083,PARACETAMOL,2023-10-28,289.0
STK-004886,FAC-0083,PARACETAMOL,2023-11-28,75.0
STK-004887,FAC-0083,PARACETAMOL,2023-11-29,115.0
STK-004888,FAC-0083,PARACETAMOL,2023-11-30,139.0
STK-004889,FAC-0083,PARACETAMOL,2023-12-01,99.0
STK-004890,FAC-0083,RIF_INH,2023-01-01,5.0
STK-004891,FAC-0083,RIF_INH,2023-01-02,3.0
STK-004892,FAC-0084,EPINEPHRINE,2023-01-15,1.0
STK-004893,FAC-0084,PARACETAMOL,2023-01-01,11.0
STK-004894,FAC-0084,PARACETAMOL,2023-01-02,32.0
STK-004895,FAC-0084,PARACETAMOL,2023-01-03,11.0
STK-004896,FAC-0084,PARACETAMOL,2023-01-04,22.0
STK-004897,FAC-0084,PARACETAMOL,2023-01-05,17.0
STK-004898,FAC-0084,PARACETAMOL,2023-01-06,19.0
STK-004899,FAC-0084,PARACETAMOL,2023-01-07,31.0
STK-004900,FAC-0084,PARACETAMOL,2023-01-08,23.0
STK-004901,FAC-0084,PARACETAMOL,2023-01-09,11.0
STK-004902,FAC-0084,PARACETAMOL,2023-01-10,23.0
STK-004903,FAC-0084,PARACETAMOL,2023-01-11,29.0
STK-004904,FAC-0084,PARACETAMOL,2023-01-12,48.0
STK-004905,FAC-0084,PARACETAMOL,2023-01-13,25.0
STK-004906,FAC-0084,PARACETAMOL,2023-01-14,29.0
STK-004907,FAC-0084,PARACETAMOL,2023-01-15,14.0
STK-004908,FAC-0084,PARACETAMOL,2023-01-16,13.0
STK-004909,FAC-0084,PARACETAMOL,2023-01-17,29.0
STK-004910,FAC-0084,PARACETAMOL,2023-01-18,10.0
STK-004911,FAC-0084,PARACETAMOL,2023-01-19,34.0
STK-004912,FAC-0084,PARACETAMOL,2023-01-20,13.0
STK-004913,FAC-0084,PARACETAMOL,2023-01-21,46.0
STK-004914,FAC-0084,PARACETAMOL,2023-01-22,22.0
STK-004915,FAC-0084,PARACETAMOL,2023-01-23,21.0
STK-004916,FAC-0084,PARACETAMOL,2023-01-24,13.0
STK-004917,FAC-0084,PARACETAMOL,2023-01-25,17.0
STK-004918,FAC-0084,PARACETAMOL,2023-01-26,15.0
STK-004919,FAC-0084,PARACETAMOL,2023-01-27,16.0
STK-004920,FAC-0084,PARACETAMOL,2023-01-28,18.0
STK-004921,FAC-0084,RIF_INH,2023-01-01,1.0
STK-004922,FAC-0084,RIF_INH,2023-01-02,3.0
STK-004923,FAC-0084,RIF_INH,2023-01-03,1.0
STK-004924,FAC-0084,RIF_INH,2023-01-04,2.0
STK-004925,FAC-0084,RIF_INH,2023-01-05,1.0
STK-004926,FAC-0084,RIF_INH,2023-01-08,1.0
STK-004927,FAC-0084,RIF_INH,2023-01-11,2.0
STK-004928,FAC-0084,RIF_INH,2023-01-12,2.0
STK-004929,FAC-0084,RIF_INH,2023-01-13,2.0
STK-004930,FAC-0084,RIF_INH,2023-01-15,2.0
STK-004931,FAC-0084,RIF_INH,2023-01-17,3.0
STK-004932,FAC-0084,RIF_INH,2023-01-18,2.0
STK-004933,FAC-0084,RIF_INH,2023-01-20,4.0
STK-004934,FAC-0084,RIF_INH,2023-01-24,2.0
STK-004935,FAC-0084,RIF_INH,2023-01-25,2.0
STK-004936,FAC-0084,RIF_INH,2023-01-26,1.0
STK-004937,FAC-0084,RIF_INH,2023-01-27,1.0
STK-004938,FAC-0084,RIF_INH,2023-01-28,2.0
STK-004939,FAC-0084,RIF_INH,2023-01-31,1.0
STK-004940,FAC-0085,PARACETAMOL,2023-01-01,19.0
STK-004941,FAC-0085,PARACETAMOL,2023-01-02,34.0
STK-004942,FAC-0085,PARACETAMOL,2023-01-03,28.0
STK-004943,FAC-0085,PARACETAMOL,2023-01-04,18.0
STK-004944,FAC-0085,PARACETAMOL,2023-01-05,33.0
STK-004945,FAC-0085,RIF_INH,2023-01-01,2.0
STK-004946,FAC-0085,RIF_INH,2023-01-02,2.0
STK-004947,FAC-0085,RIF_INH,2023-01-03,3.0
STK-004948,FAC-0086,PARACETAMOL,2023-01-01,22.0
STK-004949,FAC-0086,PARACETAMOL,2023-01-02,15.0
STK-004950,FAC-0086,PARACETAMOL,2023-01-03,22.0
STK-004951,FAC-0086,PARACETAMOL,2023-01-04,24.0
STK-004952,FAC-0086,PARACETAMOL,2023-01-05,36.0
STK-004953,FAC-0086,PARACETAMOL,2023-01-06,21.0
STK-004954,FAC-0086,PARACETAMOL,2023-01-07,24.0
STK-004955,FAC-0086,PARACETAMOL,2023-01-08,17.0
STK-004956,FAC-0086,PARACETAMOL,2023-01-09,11.0
STK-004957,FAC-0086,PARACETAMOL,2023-01-10,34.0
STK-004958,FAC-0086,PARACETAMOL,2023-01-11,29.0
STK-004959,FAC-0086,PARACETAMOL,2023-01-12,25.0
STK-004960,FAC-0086,PARACETAMOL,2023-01-13,29.0
STK-004961,FAC-0086,PARACETAMOL,2023-01-14,26.0
STK-004962,FAC-0086,PARACETAMOL,2023-01-15,17.0
STK-004963,FAC-0086,PARACETAMOL,2023-01-16,25.0
STK-004964,FAC-0086,PARACETAMOL,2023-01-17,20.0
STK-004965,FAC-0086,PARACETAMOL,2023-01-18,19.0
STK-004966,FAC-0086,PARACETAMOL,2023-01-19,12.0
STK-004967,FAC-0086,PARACETAMOL,2023-01-20,22.0
STK-004968,FAC-0086,PARACETAMOL,2023-01-21,13.0
STK-004969,FAC-0086,PARACETAMOL,2023-01-22,23.0
STK-004970,FAC-0086,PARACETAMOL,2023-01-23,17.0
STK-004971,FAC-0086,PARACETAMOL,2023-01-24,31.0
STK-004972,FAC-0086,PARACETAMOL,2023-01-25,23.0
STK-004973,FAC-0086,PARACETAMOL,2023-01-26,24.0
STK-004974,FAC-0087,EPINEPHRINE,2023-01-01,1.0
STK-004975,FAC-0087,EPINEPHRINE,2023-01-02,1.0
STK-004976,FAC-0087,EPINEPHRINE,2023-01-05,1.0
STK-004977,FAC-0087,EPINEPHRINE,2023-01-27,3.0
STK-004978,FAC-0087,EPINEPHRINE,2023-01-29,3.0
STK-004979,FAC-0087,EPINEPHRINE,2023-02-01,1.0
STK-004980,FAC-0087,EPINEPHRINE,2023-02-02,2.0
STK-004981,FAC-0087,EPINEPHRINE,2023-02-17,1.0
STK-004982,FAC-0087,EPINEPHRINE,2023-02-18,2.0
STK-004983,FAC-0087,EPINEPHRINE,2023-02-20,1.0
STK-004984,FAC-0087,EPINEPHRINE,2023-02-24,1.0
STK-004985,FAC-0087,EPINEPHRINE,2023-02-26,3.0
STK-004986,FAC-0087,EPINEPHRINE,2023-02-28,1.0
STK-004987,FAC-0087,EPINEPHRINE,2023-03-02,2.0
STK-004988,FAC-0087,EPINEPHRINE,2023-03-03,1.0
STK-004989,FAC-0087,EPINEPHRINE,2023-03-05,1.0
STK-004990,FAC-0087,EPINEPHRINE,2023-03-06,1.0
STK-004991,FAC-0087,EPINEPHRINE,2023-03-07,1.0
STK-004992,FAC-0087,EPINEPHRINE,2023-03-08,1.0
STK-004993,FAC-0087,EPINEPHRINE,2023-03-09,1.0
STK-004994,FAC-0087,EPINEPHRINE,2023-03-10,2.0
STK-004995,FAC-0087,EPINEPHRINE,2023-03-11,2.0
STK-004996,FAC-0087,EPINEPHRINE,2023-03-12,1.0
STK-004997,FAC-0087,EPINEPHRINE,2023-03-14,1.0
STK-004998,FAC-0087,EPINEPHRINE,2023-04-03,1.0
STK-004999,FAC-0087,EPINEPHRINE,2023-04-22,1.0
STK-005000,FAC-0087,EPINEPHRINE,2023-04-24,2.0
STK-005001,FAC-0087,EPINEPHRINE,2023-04-25,1.0
STK-005002,FAC-0087,EPINEPHRINE,2023-04-28,1.0
STK-005003,FAC-0087,EPINEPHRINE,2023-04-29,1.0
STK-005004,FAC-0087,EPINEPHRINE,2023-05-01,2.0
STK-005005,FAC-0087,EPINEPHRINE,2023-05-03,1.0
STK-005006,FAC-0087,EPINEPHRINE,2023-05-04,3.0
STK-005007,FAC-0087,EPINEPHRINE,2023-05-20,1.0
STK-005008,FAC-0087,EPINEPHRINE,2023-05-27,1.0
STK-005009,FAC-0087,EPINEPHRINE,2023-05-28,1.0
STK-005010,FAC-0087,EPINEPHRINE,2023-05-30,1.0
STK-005011,FAC-0087,EPINEPHRINE,2023-06-03,3.0
STK-005012,FAC-0087,EPINEPHRINE,2023-06-11,1.0
STK-005013,FAC-0087,EPINEPHRINE,2023-06-14,1.0
STK-005014,FAC-0087,EPINEPHRINE,2023-06-15,1.0
STK-005015,FAC-0087,EPINEPHRINE,2023-06-16,1.0
STK-005016,FAC-0087,EPINEPHRINE,2023-06-17,2.0
STK-005017,FAC-0087,EPINEPHRINE,2023-06-18,1.0
STK-005018,FAC-0087,EPINEPHRINE,2023-07-26,1.0
STK-005019,FAC-0087,EPINEPHRINE,2023-07-27,4.0
STK-005020,FAC-0087,EPINEPHRINE,2023-07-28,1.0
STK-005021,FAC-0087,EPINEPHRINE,2023-07-29,1.0
STK-005022,FAC-0087,EPINEPHRINE,2023-07-31,1.0
STK-005023,FAC-0087,EPINEPHRINE,2023-08-01,1.0
STK-005024,FAC-0087,EPINEPHRINE,2023-08-03,1.0
STK-005025,FAC-0087,EPINEPHRINE,2023-08-04,2.0
STK-005026,FAC-0087,EPINEPHRINE,2023-08-07,1.0
STK-005027,FAC-0087,EPINEPHRINE,2023-08-09,1.0
STK-005028,FAC-0087,EPINEPHRINE,2023-08-11,1.0
STK-005029,FAC-0087,EPINEPHRINE,2023-08-12,1.0
STK-005030,FAC-0087,EPINEPHRINE,2023-08-29,2.0
STK-005031,FAC-0087,EPINEPHRINE,2023-08-31,1.0
STK-005032,FAC-0087,EPINEPHRINE,2023-09-01,2.0
STK-005033,FAC-0087,EPINEPHRINE,2023-09-04,2.0
STK-005034,FAC-0087,EPINEPHRINE,2023-09-05,1.0
STK-005035,FAC-0087,EPINEPHRINE,2023-09-06,1.0
STK-005036,FAC-0087,EPINEPHRINE,2023-09-08,1.0
STK-005037,FAC-0087,EPINEPHRINE,2023-10-27,2.0
STK-005038,FAC-0087,EPINEPHRINE,2023-10-29,2.0
STK-005039,FAC-0087,EPINEPHRINE,2023-11-03,1.0
STK-005040,FAC-0087,EPINEPHRINE,2023-11-05,1.0
STK-005041,FAC-0087,EPINEPHRINE,2023-11-22,3.0
STK-005042,FAC-0087,EPINEPHRINE,2023-11-24,1.0
STK-005043,FAC-0087,EPINEPHRINE,2023-11-26,2.0
STK-005044,FAC-0087,EPINEPHRINE,2023-12-15,1.0
STK-005045,FAC-0087,EPINEPHRINE,2023-12-16,2.0
STK-005046,FAC-0087,EPINEPHRINE,2023-12-17,1.0
STK-005047,FAC-0087,EPINEPHRINE,2023-12-18,2.0
STK-005048,FAC-0087,EPINEPHRINE,2023-12-20,1.0
STK-005049,FAC-0087,EPINEPHRINE,2023-12-21,1.0
STK-005050,FAC-0087,EPINEPHRINE,2023-12-24,2.0
STK-005051,FAC-0087,PARACETAMOL,2023-01-01,138.0
STK-005052,FAC-0087,PARACETAMOL,2023-01-02,147.0
STK-005053,FAC-0087,PARACETAMOL,2023-01-03,131.0
STK-005054,FAC-0087,PARACETAMOL,2023-01-04,194.0
STK-005055,FAC-0087,PARACETAMOL,2023-01-05,156.0
STK-005056,FAC-0087,PARACETAMOL,2023-01-06,167.0
STK-005057,FAC-0087,PARACETAMOL,2023-03-07,3.0
STK-005058,FAC-0087,PARACETAMOL,2023-03-08,181.0
STK-005059,FAC-0087,PARACETAMOL,2023-03-09,159.0
STK-005060,FAC-0087,PARACETAMOL,2023-03-10,166.0
STK-005061,FAC-0087,PARACETAMOL,2023-03-11,127.0
STK-005062,FAC-0087,PARACETAMOL,2023-03-12,141.0
STK-005063,FAC-0087,PARACETAMOL,2023-03-13,226.0
STK-005064,FAC-0087,PARACETAMOL,2023-03-14,153.0
STK-005065,FAC-0087,PARACETAMOL,2023-04-13,63.0
STK-005066,FAC-0087,PARACETAMOL,2023-04-14,149.0
STK-005067,FAC-0087,PARACETAMOL,2023-04-15,192.0
STK-005068,FAC-0087,PARACETAMOL,2023-04-16,149.0
STK-005069,FAC-0087,PARACETAMOL,2023-04-17,182.0
STK-005070,FAC-0087,PARACETAMOL,2023-04-18,169.0
STK-005071,FAC-0087,PARACETAMOL,2023-04-19,160.0
STK-005072,FAC-0087,PARACETAMOL,2023-04-20,212.0
STK-005073,FAC-0087,PARACETAMOL,2023-04-21,97.0
STK-005074,FAC-0087,PARACETAMOL,2023-04-22,168.0
STK-005075,FAC-0087,PARACETAMOL,2023-04-23,133.0
STK-005076,FAC-0087,PARACETAMOL,2023-04-24,147.0
STK-005077,FAC-0087,PARACETAMOL,2023-04-25,209.0
STK-005078,FAC-0087,PARACETAMOL,2023-04-26,171.0
STK-005079,FAC-0087,PARACETAMOL,2023-04-27,201.0
STK-005080,FAC-0087,PARACETAMOL,2023-07-14,188.0
STK-005081,FAC-0087,PARACETAMOL,2023-07-15,410.0
STK-005082,FAC-0087,PARACETAMOL,2023-07-16,341.0
STK-005083,FAC-0087,PARACETAMOL,2023-07-17,336.0
STK-005084,FAC-0087,PARACETAMOL,2023-07-18,344.0
STK-005085,FAC-0087,PARACETAMOL,2023-07-19,664.0
STK-005086,FAC-0087,PARACETAMOL,2023-07-20,518.0
STK-005087,FAC-0087,PARACETAMOL,2023-07-21,549.0
STK-005088,FAC-0087,PARACETAMOL,2023-07-22,547.0
STK-005089,FAC-0087,PARACETAMOL,2023-07-23,544.0
STK-005090,FAC-0087,PARACETAMOL,2023-07-24,538.0
STK-005091,FAC-0087,PARACETAMOL,2023-07-25,489.0
STK-005092,FAC-0087,PARACETAMOL,2023-07-26,581.0
STK-005093,FAC-0087,PARACETAMOL,2023-07-27,620.0
STK-005094,FAC-0087,PARACETAMOL,2023-07-28,524.0
STK-005095,FAC-0087,PARACETAMOL,2023-07-29,660.0
STK-005096,FAC-0087,PARACETAMOL,2023-07-30,471.0
STK-005097,FAC-0087,PARACETAMOL,2023-07-31,620.0
