audit_id,facility_id,medicine_code,audit_date,recorded_stock_balance
AUD-001222,FAC-0034,RIF_INH,2023-10-31,7171.0
AUD-001223,FAC-0034,RIF_INH,2023-11-30,8678.0
AUD-001224,FAC-0034,RIF_INH,2023-12-31,8572.0
AUD-001225,FAC-0035,EPINEPHRINE,2023-01-31,4.0
AUD-001226,FAC-0035,EPINEPHRINE,2023-02-28,19.0
AUD-001227,FAC-0035,EPINEPHRINE,2023-03-31,17.0
AUD-001228,FAC-0035,EPINEPHRINE,2023-04-30,19.0
AUD-001229,FAC-0035,EPINEPHRINE,2023-05-31,22.0
AUD-001230,FAC-0035,EPINEPHRINE,2023-06-30,27.0
AUD-001231,FAC-0035,EPINEPHRINE,2023-07-31,22.0
AUD-001232,FAC-0035,EPINEPHRINE,2023-08-31,36.0
AUD-001233,FAC-0035,EPINEPHRINE,2023-09-30,40.0
AUD-001234,FAC-0035,EPINEPHRINE,2023-10-31,44.0
AUD-001235,FAC-0035,EPINEPHRINE,2023-11-30,54.0
AUD-001236,FAC-0035,EPINEPHRINE,2023-12-31,59.0
AUD-001237,FAC-0035,PARACETAMOL,2023-01-31,4807.0
AUD-001238,FAC-0035,PARACETAMOL,2023-02-28,8871.0
AUD-001239,FAC-0035,PARACETAMOL,2023-03-31,12665.0
AUD-001240,FAC-0035,PARACETAMOL,2023-04-30,16559.0
AUD-001241,FAC-0035,PARACETAMOL,2023-05-31,20253.0
AUD-001242,FAC-0035,PARACETAMOL,2023-06-30,22949.0
AUD-001243,FAC-0035,PARACETAMOL,2023-07-31,28423.0
AUD-001244,FAC-0035,PARACETAMOL,2023-08-31,22288.0
AUD-001245,FAC-0035,PARACETAMOL,2023-09-30,21529.0
AUD-001246,FAC-0035,PARACETAMOL,2023-10-31,22191.0
AUD-001247,FAC-0035,PARACETAMOL,2023-11-30,25130.0
AUD-001248,FAC-0035,PARACETAMOL,2023-12-31,28882.0
AUD-001249,FAC-0035,RIF_INH,2023-01-31,731.0
AUD-001250,FAC-0035,RIF_INH,2023-02-28,677.0
AUD-001251,FAC-0035,RIF_INH,2023-03-31,1396.0
AUD-001252,FAC-0035,RIF_INH,2023-04-30,2928.0
AUD-001253,FAC-0035,RIF_INH,2023-05-31,3617.0
AUD-001254,FAC-0035,RIF_INH,2023-06-30,4303.0
AUD-001255,FAC-0035,RIF_INH,2023-07-31,4962.0
AUD-001256,FAC-0035,RIF_INH,2023-08-31,5632.0
AUD-001257,FAC-0035,RIF_INH,2023-09-30,6306.0
AUD-001258,FAC-0035,RIF_INH,2023-10-31,6977.0
AUD-001259,FAC-0035,RIF_INH,2023-11-30,7655.0
AUD-001260,FAC-0035,RIF_INH,2023-12-31,9111.0
AUD-001261,FAC-0036,EPINEPHRINE,2023-01-31,15.0
AUD-001262,FAC-0036,EPINEPHRINE,2023-02-28,14.0
AUD-001263,FAC-0036,EPINEPHRINE,2023-03-31,18.0
AUD-001264,FAC-0036,EPINEPHRINE,2023-04-30,25.0
AUD-001265,FAC-0036,EPINEPHRINE,2023-05-31,25.0
AUD-001266,FAC-0036,EPINEPHRINE,2023-06-30,35.0
AUD-001267,FAC-0036,EPINEPHRINE,2023-07-31,46.0
AUD-001268,FAC-0036,EPINEPHRINE,2023-08-31,54.0
AUD-001269,FAC-0036,EPINEPHRINE,2023-09-30,59.0
AUD-001270,FAC-0036,EPINEPHRINE,2023-10-31,68.0
AUD-001271,FAC-0036,EPINEPHRINE,2023-11-30,66.0
AUD-001272,FAC-0036,EPINEPHRINE,2023-12-31,77.0
AUD-001273,FAC-0036,PARACETAMOL,2023-01-31,4330.0
AUD-001274,FAC-0036,PARACETAMOL,2023-02-28,8542.0
AUD-001275,FAC-0036,PARACETAMOL,2023-03-31,12538.0
AUD-001276,FAC-0036,PARACETAMOL,2023-04-30,16439.0
AUD-001277,FAC-0036,PARACETAMOL,2023-05-31,15242.0
AUD-001278,FAC-0036,PARACETAMOL,2023-06-30,23549.0
AUD-001279,FAC-0036,PARACETAMOL,2023-07-31,25020.0
AUD-001280,FAC-0036,PARACETAMOL,2023-08-31,24946.0
AUD-001281,FAC-0036,PARACETAMOL,2023-09-30,25439.0
AUD-001282,FAC-0036,PARACETAMOL,2023-10-31,26794.0
AUD-001283,FAC-0036,PARACETAMOL,2023-11-30,29986.0
AUD-001284,FAC-0036,PARACETAMOL,2023-12-31,33622.0
AUD-001285,FAC-0036,RIF_INH,2023-01-31,6.0
AUD-001286,FAC-0036,RIF_INH,2023-02-28,765.0
AUD-001287,FAC-0036,RIF_INH,2023-03-31,2282.0
AUD-001288,FAC-0036,RIF_INH,2023-04-30,2968.0
AUD-001289,FAC-0036,RIF_INH,2023-05-31,3635.0
AUD-001290,FAC-0036,RIF_INH,2023-06-30,3517.0
AUD-001291,FAC-0036,RIF_INH,2023-07-31,5004.0
AUD-001292,FAC-0036,RIF_INH,2023-08-31,5639.0
AUD-001293,FAC-0036,RIF_INH,2023-09-30,5494.0
AUD-001294,FAC-0036,RIF_INH,2023-10-31,6938.0
AUD-001295,FAC-0036,RIF_INH,2023-11-30,8334.0
AUD-001296,FAC-0036,RIF_INH,2023-12-31,8925.0
AUD-001297,FAC-0037,EPINEPHRINE,2023-01-31,9.0
AUD-001298,FAC-0037,EPINEPHRINE,2023-02-28,9.0
AUD-001299,FAC-0037,EPINEPHRINE,2023-03-31,26.0
AUD-001300,FAC-0037,EPINEPHRINE,2023-04-30,33.0
AUD-001301,FAC-0037,EPINEPHRINE,2023-05-31,36.0
AUD-001302,FAC-0037,EPINEPHRINE,2023-06-30,34.0
AUD-001303,FAC-0037,EPINEPHRINE,2023-07-31,57.0
AUD-001304,FAC-0037,EPINEPHRINE,2023-08-31,64.0
AUD-001305,FAC-0037,EPINEPHRINE,2023-09-30,59.0
AUD-001306,FAC-0037,EPINEPHRINE,2023-10-31,67.0
AUD-001307,FAC-0037,EPINEPHRINE,2023-11-30,67.0
AUD-001308,FAC-0037,EPINEPHRINE,2023-12-31,83.0
AUD-001309,FAC-0037,PARACETAMOL,2023-01-31,4089.0
AUD-001310,FAC-0037,PARACETAMOL,2023-02-28,8163.0
AUD-001311,FAC-0037,PARACETAMOL,2023-03-31,12089.0
AUD-001312,FAC-0037,PARACETAMOL,2023-04-30,16094.0
AUD-001313,FAC-0037,PARACETAMOL,2023-05-31,14858.0
AUD-001314,FAC-0037,PARACETAMOL,2023-06-30,22737.0
AUD-001315,FAC-0037,PARACETAMOL,2023-07-31,23325.0
AUD-001316,FAC-0037,PARACETAMOL,2023-08-31,22824.0
AUD-001317,FAC-0037,PARACETAMOL,2023-09-30,22168.0
AUD-001318,FAC-0037,PARACETAMOL,2023-10-31,17876.0
AUD-001319,FAC-0037,PARACETAMOL,2023-11-30,30886.0
AUD-001320,FAC-0037,PARACETAMOL,2023-12-31,29732.0
AUD-001321,FAC-0037,RIF_INH,2023-01-31,728.0
AUD-001322,FAC-0037,RIF_INH,2023-02-28,662.0
AUD-001323,FAC-0037,RIF_INH,2023-03-31,2185.0
AUD-001324,FAC-0037,RIF_INH,2023-04-30,2900.0
AUD-001325,FAC-0037,RIF_INH,2023-05-31,3623.0
AUD-001326,FAC-0037,RIF_INH,2023-06-30,4309.0
AUD-001327,FAC-0037,RIF_INH,2023-07-31,5018.0
AUD-001328,FAC-0037,RIF_INH,2023-08-31,5718.0
AUD-001329,FAC-0037,RIF_INH,2023-09-30,6417.0
AUD-001330,FAC-0037,RIF_INH,2023-10-31,7107.0
AUD-001331,FAC-0037,RIF_INH,2023-11-30,8606.0
AUD-001332,FAC-0037,RIF_INH,2023-12-31,8496.0
AUD-001333,FAC-0038,EPINEPHRINE,2023-01-31,34.0
AUD-001334,FAC-0038,EPINEPHRINE,2023-02-28,8.0
AUD-001335,FAC-0038,EPINEPHRINE,2023-03-31,39.0
AUD-001336,FAC-0038,EPINEPHRINE,2023-04-30,43.0
AUD-001337,FAC-0038,EPINEPHRINE,2023-05-31,48.0
AUD-001338,FAC-0038,EPINEPHRINE,2023-06-30,69.0
AUD-001339,FAC-0038,EPINEPHRINE,2023-07-31,76.0
AUD-001340,FAC-0038,EPINEPHRINE,2023-08-31,53.0
AUD-001341,FAC-0038,EPINEPHRINE,2023-09-30,60.0
AUD-001342,FAC-0038,EPINEPHRINE,2023-10-31,66.0
AUD-001343,FAC-0038,EPINEPHRINE,2023-11-30,78.0
AUD-001344,FAC-0038,EPINEPHRINE,2023-12-31,77.0
AUD-001345,FAC-0038,PARACETAMOL,2023-01-31,0.0
AUD-001346,FAC-0038,PARACETAMOL,2023-02-28,9317.0
AUD-001347,FAC-0038,PARACETAMOL,2023-03-31,13109.0
AUD-001348,FAC-0038,PARACETAMOL,2023-04-30,11639.0
AUD-001349,FAC-0038,PARACETAMOL,2023-05-31,19996.0
AUD-001350,FAC-0038,PARACETAMOL,2023-06-30,22262.0
AUD-001351,FAC-0038,PARACETAMOL,2023-07-31,22680.0
AUD-001352,FAC-0038,PARACETAMOL,2023-08-31,21598.0
AUD-001353,FAC-0038,PARACETAMOL,2023-09-30,20834.0
AUD-001354,FAC-0038,PARACETAMOL,2023-10-31,21552.0
AUD-001355,FAC-0038,PARACETAMOL,2023-11-30,19076.0
AUD-001356,FAC-0038,PARACETAMOL,2023-12-31,27155.0
AUD-001357,FAC-0038,RIF_INH,2023-01-31,17.0
AUD-001358,FAC-0038,RIF_INH,2023-02-28,1494.0
AUD-001359,FAC-0038,RIF_INH,2023-03-31,2153.0
AUD-001360,FAC-0038,RIF_INH,2023-04-30,2806.0
AUD-001361,FAC-0038,RIF_INH,2023-05-31,2673.0
AUD-001362,FAC-0038,RIF_INH,2023-06-30,3291.0
AUD-001363,FAC-0038,RIF_INH,2023-07-31,4698.0
AUD-001364,FAC-0038,RIF_INH,2023-08-31,5199.0
AUD-001365,FAC-0038,RIF_INH,2023-09-30,4919.0
AUD-001366,FAC-0038,RIF_INH,2023-10-31,6187.0
AUD-001367,FAC-0038,RIF_INH,2023-11-30,7415.0
AUD-001368,FAC-0038,RIF_INH,2023-12-31,7022.0
AUD-001369,FAC-0039,EPINEPHRINE,2023-01-31,5.0
AUD-001370,FAC-0039,EPINEPHRINE,2023-02-28,20.0
AUD-001371,FAC-0039,EPINEPHRINE,2023-03-31,31.0
AUD-001372,FAC-0039,EPINEPHRINE,2023-04-30,40.0
AUD-001373,FAC-0039,EPINEPHRINE,2023-05-31,48.0
AUD-001374,FAC-0039,EPINEPHRINE,2023-06-30,37.0
AUD-001375,FAC-0039,EPINEPHRINE,2023-07-31,50.0
AUD-001376,FAC-0039,EPINEPHRINE,2023-08-31,65.0
AUD-001377,FAC-0039,EPINEPHRINE,2023-09-30,55.0
AUD-001378,FAC-0039,EPINEPHRINE,2023-10-31,58.0
AUD-001379,FAC-0039,EPINEPHRINE,2023-11-30,82.0
AUD-001380,FAC-0039,EPINEPHRINE,2023-12-31,78.0
AUD-001381,FAC-0039,PARACETAMOL,2023-01-31,27.0
AUD-001382,FAC-0039,PARACETAMOL,2023-02-28,9355.0
AUD-001383,FAC-0039,PARACETAMOL,2023-03-31,8065.0
AUD-001384,FAC-0039,PARACETAMOL,2023-04-30,6844.0
AUD-001385,FAC-0039,PARACETAMOL,2023-05-31,15295.0
AUD-001386,FAC-0039,PARACETAMOL,2023-06-30,17946.0
AUD-001387,FAC-0039,PARACETAMOL,2023-07-31,18138.0
AUD-001388,FAC-0039,PARACETAMOL,2023-08-31,22172.0
AUD-001389,FAC-0039,PARACETAMOL,2023-09-30,21348.0
AUD-001390,FAC-0039,PARACETAMOL,2023-10-31,21597.0
AUD-001391,FAC-0039,PARACETAMOL,2023-11-30,23873.0
AUD-001392,FAC-0039,PARACETAMOL,2023-12-31,26677.0
AUD-001393,FAC-0039,RIF_INH,2023-01-31,1587.0
AUD-001394,FAC-0039,RIF_INH,2023-02-28,1489.0
AUD-001395,FAC-0039,RIF_INH,2023-03-31,2138.0
AUD-001396,FAC-0039,RIF_INH,2023-04-30,2815.0
AUD-001397,FAC-0039,RIF_INH,2023-05-31,3388.0
AUD-001398,FAC-0039,RIF_INH,2023-06-30,3996.0
AUD-001399,FAC-0039,RIF_INH,2023-07-31,4557.0
AUD-001400,FAC-0039,RIF_INH,2023-08-31,5062.0
AUD-001401,FAC-0039,RIF_INH,2023-09-30,5555.0
AUD-001402,FAC-0039,RIF_INH,2023-10-31,6030.0
AUD-001403,FAC-0039,RIF_INH,2023-11-30,6513.0
AUD-001404,FAC-0039,RIF_INH,2023-12-31,6958.0
AUD-001405,FAC-0040,EPINEPHRINE,2023-01-31,8.0
AUD-001406,FAC-0040,EPINEPHRINE,2023-02-28,10.0
AUD-001407,FAC-0040,EPINEPHRINE,2023-03-31,17.0
AUD-001408,FAC-0040,EPINEPHRINE,2023-04-30,19.0
AUD-001409,FAC-0040,EPINEPHRINE,2023-05-31,15.0
AUD-001410,FAC-0040,EPINEPHRINE,2023-06-30,29.0
AUD-001411,FAC-0040,EPINEPHRINE,2023-07-31,34.0
AUD-001412,FAC-0040,EPINEPHRINE,2023-08-31,40.0
AUD-001413,FAC-0040,EPINEPHRINE,2023-09-30,40.0
AUD-001414,FAC-0040,EPINEPHRINE,2023-10-31,41.0
AUD-001415,FAC-0040,EPINEPHRINE,2023-11-30,54.0
AUD-001416,FAC-0040,EPINEPHRINE,2023-12-31,50.0
AUD-001417,FAC-0040,PARACETAMOL,2023-01-31,4021.0
AUD-001418,FAC-0040,PARACETAMOL,2023-02-28,2086.0
AUD-001419,FAC-0040,PARACETAMOL,2023-03-31,9770.0
AUD-001420,FAC-0040,PARACETAMOL,2023-04-30,12404.0
AUD-001421,FAC-0040,PARACETAMOL,2023-05-31,14874.0
AUD-001422,FAC-0040,PARACETAMOL,2023-06-30,15994.0
AUD-001423,FAC-0040,PARACETAMOL,2023-07-31,14696.0
AUD-001424,FAC-0040,PARACETAMOL,2023-08-31,11651.0
AUD-001425,FAC-0040,PARACETAMOL,2023-09-30,9065.0
AUD-001426,FAC-0040,PARACETAMOL,2023-10-31,13321.0
AUD-001427,FAC-0040,PARACETAMOL,2023-11-30,9842.0
AUD-001428,FAC-0040,PARACETAMOL,2023-12-31,17179.0
AUD-001429,FAC-0040,RIF_INH,2023-01-31,660.0
AUD-001430,FAC-0040,RIF_INH,2023-02-28,540.0
AUD-001431,FAC-0040,RIF_INH,2023-03-31,1974.0
AUD-001432,FAC-0040,RIF_INH,2023-04-30,2564.0
AUD-001433,FAC-0040,RIF_INH,2023-05-31,3122.0
AUD-001434,FAC-0040,RIF_INH,2023-06-30,3702.0
AUD-001435,FAC-0040,RIF_INH,2023-07-31,4232.0
AUD-001436,FAC-0040,RIF_INH,2023-08-31,4771.0
AUD-001437,FAC-0040,RIF_INH,2023-09-30,5279.0
AUD-001438,FAC-0040,RIF_INH,2023-10-31,5796.0
AUD-001439,FAC-0040,RIF_INH,2023-11-30,6288.0
AUD-001440,FAC-0040,RIF_INH,2023-12-31,6715.0
AUD-001441,FAC-0041,EPINEPHRINE,2023-01-31,16.0
AUD-001442,FAC-0041,EPINEPHRINE,2023-02-28,12.0
AUD-001443,FAC-0041,EPINEPHRINE,2023-03-31,16.0
AUD-001444,FAC-0041,EPINEPHRINE,2023-04-30,25.0
AUD-001445,FAC-0041,EPINEPHRINE,2023-05-31,36.0
AUD-001446,FAC-0041,EPINEPHRINE,2023-06-30,43.0
AUD-001447,FAC-0041,EPINEPHRINE,2023-07-31,57.0
AUD-001448,FAC-0041,EPINEPHRINE,2023-08-31,60.0
AUD-001449,FAC-0041,EPINEPHRINE,2023-09-30,60.0
AUD-001450,FAC-0041,EPINEPHRINE,2023-10-31,66.0
AUD-001451,FAC-0041,EPINEPHRINE,2023-11-30,75.0
AUD-001452,FAC-0041,EPINEPHRINE,2023-12-31,69.0
AUD-001453,FAC-0041,PARACETAMOL,2023-01-31,4622.0
AUD-001454,FAC-0041,PARACETAMOL,2023-02-28,8832.0
AUD-001455,FAC-0041,PARACETAMOL,2023-03-31,12785.0
AUD-001456,FAC-0041,PARACETAMOL,2023-04-30,16665.0
AUD-001457,FAC-0041,PARACETAMOL,2023-05-31,20346.0
AUD-001458,FAC-0041,PARACETAMOL,2023-06-30,23263.0
AUD-001459,FAC-0041,PARACETAMOL,2023-07-31,24562.0
AUD-001460,FAC-0041,PARACETAMOL,2023-08-31,24482.0
AUD-001461,FAC-0041,PARACETAMOL,2023-09-30,24741.0
AUD-001462,FAC-0041,PARACETAMOL,2023-10-31,26102.0
AUD-001463,FAC-0041,PARACETAMOL,2023-11-30,29184.0
AUD-001464,FAC-0041,PARACETAMOL,2023-12-31,32632.0
AUD-001465,FAC-0041,RIF_INH,2023-01-31,787.0
AUD-001466,FAC-0041,RIF_INH,2023-02-28,1519.0
AUD-001467,FAC-0041,RIF_INH,2023-03-31,2230.0
AUD-001468,FAC-0041,RIF_INH,2023-04-30,2931.0
AUD-001469,FAC-0041,RIF_INH,2023-05-31,3607.0
AUD-001470,FAC-0041,RIF_INH,2023-06-30,4275.0
AUD-001471,FAC-0041,RIF_INH,2023-07-31,4929.0
AUD-001472,FAC-0041,RIF_INH,2023-08-31,5572.0
AUD-001473,FAC-0041,RIF_INH,2023-09-30,6195.0
AUD-001474,FAC-0041,RIF_INH,2023-10-31,6825.0
AUD-001475,FAC-0041,RIF_INH,2023-11-30,7428.0
AUD-001476,FAC-0041,RIF_INH,2023-12-31,7998.0
AUD-001477,FAC-0042,EPINEPHRINE,2023-01-31,9.0
AUD-001478,FAC-0042,EPINEPHRINE,2023-02-28,2.0
AUD-001479,FAC-0042,EPINEPHRINE,2023-03-31,5.0
AUD-001480,FAC-0042,EPINEPHRINE,2023-04-30,17.0
AUD-001481,FAC-0042,EPINEPHRINE,2023-05-31,18.0
AUD-001482,FAC-0042,EPINEPHRINE,2023-06-30,10.0
AUD-001483,FAC-0042,EPINEPHRINE,2023-07-31,0.0
AUD-001484,FAC-0042,EPINEPHRINE,2023-08-31,16.0
AUD-001485,FAC-0042,EPINEPHRINE,2023-09-30,20.0
AUD-001486,FAC-0042,EPINEPHRINE,2023-10-31,2.0
AUD-001487,FAC-0042,EPINEPHRINE,2023-11-30,2.0
AUD-001488,FAC-0042,EPINEPHRINE,2023-12-31,3.0
AUD-001489,FAC-0042,PARACETAMOL,2023-01-31,4829.0
AUD-001490,FAC-0042,PARACETAMOL,2023-02-28,4.0
AUD-001491,FAC-0042,PARACETAMOL,2023-03-31,764.0
AUD-001492,FAC-0042,PARACETAMOL,2023-04-30,520.0
AUD-001493,FAC-0042,PARACETAMOL,2023-05-31,283.0
AUD-001494,FAC-0042,PARACETAMOL,2023-06-30,4669.0
AUD-001495,FAC-0042,PARACETAMOL,2023-07-31,4024.0
AUD-001496,FAC-0042,PARACETAMOL,2023-08-31,0.0
AUD-001497,FAC-0042,PARACETAMOL,2023-09-30,1.0
AUD-001498,FAC-0042,PARACETAMOL,2023-10-31,4.0
AUD-001499,FAC-0042,PARACETAMOL,2023-11-30,5.0
AUD-001500,FAC-0042,PARACETAMOL,2023-12-31,6667.0
AUD-001501,FAC-0042,RIF_INH,2023-01-31,518.0
AUD-001502,FAC-0042,RIF_INH,2023-02-28,957.0
AUD-001503,FAC-0042,RIF_INH,2023-03-31,1366.0
AUD-001504,FAC-0042,RIF_INH,2023-04-30,1787.0
AUD-001505,FAC-0042,RIF_INH,2023-05-31,2226.0
AUD-001506,FAC-0042,RIF_INH,2023-06-30,2646.0
AUD-001507,FAC-0042,RIF_INH,2023-07-31,3833.0
AUD-001508,FAC-0042,RIF_INH,2023-08-31,3446.0
AUD-001509,FAC-0042,RIF_INH,2023-09-30,3872.0
AUD-001510,FAC-0042,RIF_INH,2023-10-31,5051.0
AUD-001511,FAC-0042,RIF_INH,2023-11-30,5449.0
AUD-001512,FAC-0042,RIF_INH,2023-12-31,5815.0
AUD-001513,FAC-0043,EPINEPHRINE,2023-01-31,16.0
AUD-001514,FAC-0043,EPINEPHRINE,2023-02-28,5.0
AUD-001515,FAC-0043,EPINEPHRINE,2023-03-31,7.0
AUD-001516,FAC-0043,EPINEPHRINE,2023-04-30,10.0
AUD-001517,FAC-0043,EPINEPHRINE,2023-05-31,10.0
AUD-001518,FAC-0043,EPINEPHRINE,2023-06-30,9.0
AUD-001519,FAC-0043,EPINEPHRINE,2023-07-31,2.0
AUD-001520,FAC-0043,EPINEPHRINE,2023-08-31,4.0
AUD-001521,FAC-0043,EPINEPHRINE,2023-09-30,10.0
AUD-001522,FAC-0043,EPINEPHRINE,2023-10-31,18.0
AUD-001523,FAC-0043,EPINEPHRINE,2023-11-30,17.0
AUD-001524,FAC-0043,EPINEPHRINE,2023-12-31,2.0
AUD-001525,FAC-0043,PARACETAMOL,2023-01-31,3258.0
AUD-001526,FAC-0043,PARACETAMOL,2023-02-28,4874.0
AUD-001527,FAC-0043,PARACETAMOL,2023-03-31,6528.0
AUD-001528,FAC-0043,PARACETAMOL,2023-04-30,8130.0
AUD-001529,FAC-0043,PARACETAMOL,2023-05-31,9397.0
AUD-001530,FAC-0043,PARACETAMOL,2023-06-30,13640.0
AUD-001531,FAC-0043,PARACETAMOL,2023-07-31,4264.0
AUD-001532,FAC-0043,PARACETAMOL,2023-08-31,5.0
AUD-001533,FAC-0043,PARACETAMOL,2023-09-30,2452.0
AUD-001534,FAC-0043,PARACETAMOL,2023-10-31,9.0
AUD-001535,FAC-0043,PARACETAMOL,2023-11-30,5056.0
AUD-001536,FAC-0043,PARACETAMOL,2023-12-31,6681.0
AUD-001537,FAC-0043,RIF_INH,2023-01-31,613.0
AUD-001538,FAC-0043,RIF_INH,2023-02-28,1195.0
AUD-001539,FAC-0043,RIF_INH,2023-03-31,1719.0
AUD-001540,FAC-0043,RIF_INH,2023-04-30,2272.0
AUD-001541,FAC-0043,RIF_INH,2023-05-31,2808.0
AUD-001542,FAC-0043,RIF_INH,2023-06-30,4161.0
AUD-001543,FAC-0043,RIF_INH,2023-07-31,3879.0
AUD-001544,FAC-0043,RIF_INH,2023-08-31,4356.0
AUD-001545,FAC-0043,RIF_INH,2023-09-30,5654.0
AUD-001546,FAC-0043,RIF_INH,2023-10-31,6108.0
AUD-001547,FAC-0043,RIF_INH,2023-11-30,6601.0
AUD-001548,FAC-0043,RIF_INH,2023-12-31,7049.0
AUD-001549,FAC-0044,EPINEPHRINE,2023-01-31,16.0
AUD-001550,FAC-0044,EPINEPHRINE,2023-02-28,19.0
AUD-001551,FAC-0044,EPINEPHRINE,2023-03-31,28.0
AUD-001552,FAC-0044,EPINEPHRINE,2023-04-30,34.0
AUD-001553,FAC-0044,EPINEPHRINE,2023-05-31,31.0
AUD-001554,FAC-0044,EPINEPHRINE,2023-06-30,39.0
AUD-001555,FAC-0044,EPINEPHRINE,2023-07-31,39.0
AUD-001556,FAC-0044,EPINEPHRINE,2023-08-31,50.0
AUD-001557,FAC-0044,EPINEPHRINE,2023-09-30,60.0
AUD-001558,FAC-0044,EPINEPHRINE,2023-10-31,73.0
AUD-001559,FAC-0044,EPINEPHRINE,2023-11-30,65.0
AUD-001560,FAC-0044,EPINEPHRINE,2023-12-31,83.0
AUD-001561,FAC-0044,PARACETAMOL,2023-01-31,4165.0
AUD-001562,FAC-0044,PARACETAMOL,2023-02-28,8259.0
AUD-001563,FAC-0044,PARACETAMOL,2023-03-31,12195.0
AUD-001564,FAC-0044,PARACETAMOL,2023-04-30,11104.0
AUD-001565,FAC-0044,PARACETAMOL,2023-05-31,15048.0
AUD-001566,FAC-0044,PARACETAMOL,2023-06-30,23214.0
AUD-001567,FAC-0044,PARACETAMOL,2023-07-31,24311.0
AUD-001568,FAC-0044,PARACETAMOL,2023-08-31,23869.0
AUD-001569,FAC-0044,PARACETAMOL,2023-09-30,23937.0
AUD-001570,FAC-0044,PARACETAMOL,2023-10-31,25058.0
AUD-001571,FAC-0044,PARACETAMOL,2023-11-30,33093.0
AUD-001572,FAC-0044,PARACETAMOL,2023-12-31,31640.0
AUD-001573,FAC-0044,RIF_INH,2023-01-31,2.0
AUD-001574,FAC-0044,RIF_INH,2023-02-28,1563.0
AUD-001575,FAC-0044,RIF_INH,2023-03-31,2271.0
AUD-001576,FAC-0044,RIF_INH,2023-04-30,2970.0
AUD-001577,FAC-0044,RIF_INH,2023-05-31,2855.0
AUD-001578,FAC-0044,RIF_INH,2023-06-30,3545.0
AUD-001579,FAC-0044,RIF_INH,2023-07-31,5037.0
AUD-001580,FAC-0044,RIF_INH,2023-08-31,5680.0
AUD-001581,FAC-0044,RIF_INH,2023-09-30,6354.0
AUD-001582,FAC-0044,RIF_INH,2023-10-31,7802.0
AUD-001583,FAC-0044,RIF_INH,2023-11-30,7621.0
AUD-001584,FAC-0044,RIF_INH,2023-12-31,9039.0
AUD-001585,FAC-0045,EPINEPHRINE,2023-01-31,9.0
AUD-001586,FAC-0045,EPINEPHRINE,2023-02-28,5.0
AUD-001587,FAC-0045,EPINEPHRINE,2023-03-31,8.0
AUD-001588,FAC-0045,EPINEPHRINE,2023-04-30,7.0
AUD-001589,FAC-0045,EPINEPHRINE,2023-05-31,9.0
AUD-001590,FAC-0045,EPINEPHRINE,2023-06-30,1.0
AUD-001591,FAC-0045,EPINEPHRINE,2023-07-31,9.0
AUD-001592,FAC-0045,EPINEPHRINE,2023-08-31,5.0
AUD-001593,FAC-0045,EPINEPHRINE,2023-09-30,6.0
AUD-001594,FAC-0045,EPINEPHRINE,2023-10-31,10.0
AUD-001595,FAC-0045,EPINEPHRINE,2023-11-30,14.0
AUD-001596,FAC-0045,EPINEPHRINE,2023-12-31,18.0
AUD-001597,FAC-0045,PARACETAMOL,2023-01-31,2043.0
AUD-001598,FAC-0045,PARACETAMOL,2023-02-28,3740.0
AUD-001599,FAC-0045,PARACETAMOL,2023-03-31,5041.0
AUD-001600,FAC-0045,PARACETAMOL,2023-04-30,6629.0
AUD-001601,FAC-0045,PARACETAMOL,2023-05-31,7996.0
AUD-001602,FAC-0045,PARACETAMOL,2023-06-30,7185.0
AUD-001603,FAC-0045,PARACETAMOL,2023-07-31,1992.0
AUD-001604,FAC-0045,PARACETAMOL,2023-08-31,6.0
AUD-001605,FAC-0045,PARACETAMOL,2023-09-30,0.0
AUD-001606,FAC-0045,PARACETAMOL,2023-10-31,4643.0
AUD-001607,FAC-0045,PARACETAMOL,2023-11-30,4915.0
AUD-001608,FAC-0045,PARACETAMOL,2023-12-31,1396.0
AUD-001609,FAC-0045,RIF_INH,2023-01-31,562.0
AUD-001610,FAC-0045,RIF_INH,2023-02-28,1154.0
AUD-001611,FAC-0045,RIF_INH,2023-03-31,1678.0
AUD-001612,FAC-0045,RIF_INH,2023-04-30,2237.0
AUD-001613,FAC-0045,RIF_INH,2023-05-31,2755.0
AUD-001614,FAC-0045,RIF_INH,2023-06-30,3291.0
AUD-001615,FAC-0045,RIF_INH,2023-07-31,3774.0
AUD-001616,FAC-0045,RIF_INH,2023-08-31,4249.0
AUD-001617,FAC-0045,RIF_INH,2023-09-30,4730.0
AUD-001618,FAC-0045,RIF_INH,2023-10-31,6013.0
AUD-001619,FAC-0045,RIF_INH,2023-11-30,5697.0
AUD-001620,FAC-0045,RIF_INH,2023-12-31,6158.0
AUD-001621,FAC-0046,EPINEPHRINE,2023-01-31,0.0
AUD-001622,FAC-0046,EPINEPHRINE,2023-02-28,4.0
AUD-001623,FAC-0046,EPINEPHRINE,2023-03-31,3.0
AUD-001624,FAC-0046,EPINEPHRINE,2023-04-30,2.0
AUD-001625,FAC-0046,EPINEPHRINE,2023-05-31,3.0
AUD-001626,FAC-0046,EPINEPHRINE,2023-06-30,2.0
AUD-001627,FAC-0046,EPINEPHRINE,2023-07-31,10.0
AUD-001628,FAC-0046,EPINEPHRINE,2023-08-31,9.0
