facility_id,date,patient_consultations,medicine_code,quantity_dispensed,consumption_id
FAC-0089,2023-01-11,8,EPINEPHRINE,1,CON-0105131
FAC-0089,2023-01-12,11,EPINEPHRINE,0,CON-0105132
FAC-0089,2023-01-13,22,EPINEPHRINE,0,CON-0105133
FAC-0089,2023-01-14,21,EPINEPHRINE,0,CON-0105134
FAC-0089,2023-01-15,16,EPINEPHRINE,0,CON-0105135
FAC-0089,2023-01-16,19,EPINEPHRINE,0,CON-0105136
FAC-0089,2023-01-17,15,EPINEPHRINE,0,CON-0105137
FAC-0089,2023-01-18,19,EPINEPHRINE,0,CON-0105138
FAC-0089,2023-01-19,9,EPINEPHRINE,0,CON-0105139
FAC-0089,2023-01-20,12,EPINEPHRINE,0,CON-0105140
FAC-0089,2023-01-21,15,EPINEPHRINE,0,CON-0105141
FAC-0089,2023-01-22,13,EPINEPHRINE,0,CON-0105142
FAC-0089,2023-01-23,21,EPINEPHRINE,0,CON-0105143
FAC-0089,2023-01-24,13,EPINEPHRINE,0,CON-0105144
FAC-0089,2023-01-25,11,EPINEPHRINE,0,CON-0105145
FAC-0089,2023-01-26,11,EPINEPHRINE,0,CON-0105146
FAC-0089,2023-01-27,11,EPINEPHRINE,0,CON-0105147
FAC-0089,2023-01-28,12,EPINEPHRINE,0,CON-0105148
FAC-0089,2023-01-29,18,EPINEPHRINE,0,CON-0105149
FAC-0089,2023-01-30,11,EPINEPHRINE,0,CON-0105150
FAC-0089,2023-01-31,18,EPINEPHRINE,0,CON-0105151
FAC-0089,2023-02-01,11,EPINEPHRINE,0,CON-0105152
FAC-0089,2023-02-02,17,EPINEPHRINE,0,CON-0105153
FAC-0089,2023-02-03,6,EPINEPHRINE,0,CON-0105154
FAC-0089,2023-02-04,12,EPINEPHRINE,0,CON-0105155
FAC-0089,2023-02-05,6,EPINEPHRINE,1,CON-0105156
FAC-0089,2023-02-06,12,EPINEPHRINE,0,CON-0105157
FAC-0089,2023-02-07,17,EPINEPHRINE,0,CON-0105158
FAC-0089,2023-02-08,16,EPINEPHRINE,0,CON-0105159
FAC-0089,2023-02-09,7,EPINEPHRINE,0,CON-0105160
FAC-0089,2023-02-10,12,EPINEPHRINE,0,CON-0105161
FAC-0089,2023-02-11,13,EPINEPHRINE,0,CON-0105162
FAC-0089,2023-02-12,19,EPINEPHRINE,0,CON-0105163
FAC-0089,2023-02-13,9,EPINEPHRINE,0,CON-0105164
FAC-0089,2023-02-14,15,EPINEPHRINE,0,CON-0105165
FAC-0089,2023-02-15,10,EPINEPHRINE,0,CON-0105166
FAC-0089,2023-02-16,13,EPINEPHRINE,0,CON-0105167
FAC-0089,2023-02-17,14,EPINEPHRINE,0,CON-0105168
FAC-0089,2023-02-18,18,EPINEPHRINE,0,CON-0105169
FAC-0089,2023-02-19,15,EPINEPHRINE,0,CON-0105170
FAC-0089,2023-02-20,6,EPINEPHRINE,0,CON-0105171
FAC-0089,2023-02-21,14,EPINEPHRINE,0,CON-0105172
FAC-0089,2023-02-22,9,EPINEPHRINE,0,CON-0105173
FAC-0089,2023-02-23,11,EPINEPHRINE,0,CON-0105174
FAC-0089,2023-02-24,10,EPINEPHRINE,0,CON-0105175
FAC-0089,2023-02-25,9,EPINEPHRINE,0,CON-0105176
FAC-0089,2023-02-26,16,EPINEPHRINE,0,CON-0105177
FAC-0089,2023-02-27,17,EPINEPHRINE,0,CON-0105178
FAC-0089,2023-02-28,19,EPINEPHRINE,0,CON-0105179
FAC-0089,2023-03-01,17,EPINEPHRINE,0,CON-0105180
FAC-0089,2023-03-02,13,EPINEPHRINE,0,CON-0105181
FAC-0089,2023-03-03,11,EPINEPHRINE,0,CON-0105182
FAC-0089,2023-03-04,14,EPINEPHRINE,0,CON-0105183
FAC-0089,2023-03-05,17,EPINEPHRINE,1,CON-0105184
FAC-0089,2023-03-06,16,EPINEPHRINE,0,CON-0105185
FAC-0089,2023-03-07,23,EPINEPHRINE,0,CON-0105186
FAC-0089,2023-03-08,15,EPINEPHRINE,0,CON-0105187
FAC-0089,2023-03-09,12,EPINEPHRINE,0,CON-0105188
FAC-0089,2023-03-10,14,EPINEPHRINE,0,CON-0105189
FAC-0089,2023-03-11,15,EPINEPHRINE,0,CON-0105190
FAC-0089,2023-03-12,16,EPINEPHRINE,0,CON-0105191
FAC-0089,2023-03-13,22,EPINEPHRINE,0,CON-0105192
FAC-0089,2023-03-14,15,EPINEPHRINE,1,CON-0105193
FAC-0089,2023-03-15,16,EPINEPHRINE,0,CON-0105194
FAC-0089,2023-03-16,20,EPINEPHRINE,0,CON-0105195
FAC-0089,2023-03-17,21,EPINEPHRINE,0,CON-0105196
FAC-0089,2023-03-18,20,EPINEPHRINE,0,CON-0105197
FAC-0089,2023-03-19,13,EPINEPHRINE,0,CON-0105198
FAC-0089,2023-03-20,10,EPINEPHRINE,1,CON-0105199
FAC-0089,2023-03-21,7,EPINEPHRINE,0,CON-0105200
FAC-0089,2023-03-22,18,EPINEPHRINE,0,CON-0105201
FAC-0089,2023-03-23,12,EPINEPHRINE,0,CON-0105202
FAC-0089,2023-03-24,11,EPINEPHRINE,0,CON-0105203
FAC-0089,2023-03-25,10,EPINEPHRINE,0,CON-0105204
FAC-0089,2023-03-26,11,EPINEPHRINE,0,CON-0105205
FAC-0089,2023-03-27,10,EPINEPHRINE,0,CON-0105206
FAC-0089,2023-03-28,15,EPINEPHRINE,0,CON-0105207
FAC-0089,2023-03-29,19,EPINEPHRINE,0,CON-0105208
FAC-0089,2023-03-30,14,EPINEPHRINE,0,CON-0105209
FAC-0089,2023-03-31,12,EPINEPHRINE,0,CON-0105210
FAC-0089,2023-04-01,14,EPINEPHRINE,0,CON-0105211
FAC-0089,2023-04-02,13,EPINEPHRINE,0,CON-0105212
FAC-0089,2023-04-03,10,EPINEPHRINE,0,CON-0105213
FAC-0089,2023-04-04,13,EPINEPHRINE,0,CON-0105214
FAC-0089,2023-04-05,13,EPINEPHRINE,0,CON-0105215
FAC-0089,2023-04-06,19,EPINEPHRINE,0,CON-0105216
FAC-0089,2023-04-07,11,EPINEPHRINE,0,CON-0105217
FAC-0089,2023-04-08,10,EPINEPHRINE,0,CON-0105218
FAC-0089,2023-04-09,10,EPINEPHRINE,0,CON-0105219
FAC-0089,2023-04-10,12,EPINEPHRINE,0,CON-0105220
FAC-0089,2023-04-11,17,EPINEPHRINE,0,CON-0105221
FAC-0089,2023-04-12,20,EPINEPHRINE,0,CON-0105222
FAC-0089,2023-04-13,12,EPINEPHRINE,0,CON-0105223
FAC-0089,2023-04-14,17,EPINEPHRINE,0,CON-0105224
FAC-0089,2023-04-15,11,EPINEPHRINE,0,CON-0105225
FAC-0089,2023-04-16,11,EPINEPHRINE,0,CON-0105226
FAC-0089,2023-04-17,21,EPINEPHRINE,0,CON-0105227
FAC-0089,2023-04-18,10,EPINEPHRINE,0,CON-0105228
FAC-0089,2023-04-19,13,EPINEPHRINE,0,CON-0105229
FAC-0089,2023-04-20,18,EPINEPHRINE,0,CON-0105230
FAC-0089,2023-04-21,13,EPINEPHRINE,0,CON-0105231
FAC-0089,2023-04-22,11,EPINEPHRINE,0,CON-0105232
FAC-0089,2023-04-23,13,EPINEPHRINE,0,CON-0105233
FAC-0089,2023-04-24,14,EPINEPHRINE,0,CON-0105234
FAC-0089,2023-04-25,20,EPINEPHRINE,0,CON-0105235
FAC-0089,2023-04-26,8,EPINEPHRINE,0,CON-0105236
FAC-0089,2023-04-27,9,EPINEPHRINE,0,CON-0105237
FAC-0089,2023-04-28,15,EPINEPHRINE,0,CON-0105238
FAC-0089,2023-04-29,14,EPINEPHRINE,0,CON-0105239
FAC-0089,2023-04-30,19,EPINEPHRINE,0,CON-0105240
FAC-0089,2023-05-01,11,EPINEPHRINE,0,CON-0105241
FAC-0089,2023-05-02,19,EPINEPHRINE,0,CON-0105242
FAC-0089,2023-05-03,20,EPINEPHRINE,0,CON-0105243
FAC-0089,2023-05-04,13,EPINEPHRINE,0,CON-0105244
FAC-0089,2023-05-05,15,EPINEPHRINE,0,CON-0105245
FAC-0089,2023-05-06,18,EPINEPHRINE,0,CON-0105246
FAC-0089,2023-05-07,14,EPINEPHRINE,0,CON-0105247
FAC-0089,2023-05-08,11,EPINEPHRINE,0,CON-0105248
FAC-0089,2023-05-09,13,EPINEPHRINE,0,CON-0105249
FAC-0089,2023-05-10,15,EPINEPHRINE,0,CON-0105250
FAC-0089,2023-05-11,20,EPINEPHRINE,0,CON-0105251
FAC-0089,2023-05-12,12,EPINEPHRINE,1,CON-0105252
FAC-0089,2023-05-13,13,EPINEPHRINE,0,CON-0105253
FAC-0089,2023-05-14,19,EPINEPHRINE,0,CON-0105254
FAC-0089,2023-05-15,17,EPINEPHRINE,0,CON-0105255
FAC-0089,2023-05-16,9,EPINEPHRINE,0,CON-0105256
FAC-0089,2023-05-17,11,EPINEPHRINE,0,CON-0105257
FAC-0089,2023-05-18,18,EPINEPHRINE,0,CON-0105258
FAC-0089,2023-05-19,21,EPINEPHRINE,0,CON-0105259
FAC-0089,2023-05-20,13,EPINEPHRINE,0,CON-0105260
FAC-0089,2023-05-21,11,EPINEPHRINE,0,CON-0105261
FAC-0089,2023-05-22,18,EPINEPHRINE,0,CON-0105262
FAC-0089,2023-05-23,16,EPINEPHRINE,0,CON-0105263
FAC-0089,2023-05-24,15,EPINEPHRINE,1,CON-0105264
FAC-0089,2023-05-25,21,EPINEPHRINE,0,CON-0105265
FAC-0089,2023-05-26,8,EPINEPHRINE,0,CON-0105266
FAC-0089,2023-05-27,10,EPINEPHRINE,0,CON-0105267
FAC-0089,2023-05-28,15,EPINEPHRINE,0,CON-0105268
FAC-0089,2023-05-29,18,EPINEPHRINE,0,CON-0105269
FAC-0089,2023-05-30,11,EPINEPHRINE,0,CON-0105270
FAC-0089,2023-05-31,16,EPINEPHRINE,0,CON-0105271
FAC-0089,2023-06-01,19,EPINEPHRINE,0,CON-0105272
FAC-0089,2023-06-02,14,EPINEPHRINE,0,CON-0105273
FAC-0089,2023-06-03,16,EPINEPHRINE,0,CON-0105274
FAC-0089,2023-06-04,17,EPINEPHRINE,0,CON-0105275
FAC-0089,2023-06-05,12,EPINEPHRINE,2,CON-0105276
FAC-0089,2023-06-06,15,EPINEPHRINE,0,CON-0105277
FAC-0089,2023-06-07,21,EPINEPHRINE,0,CON-0105278
FAC-0089,2023-06-08,18,EPINEPHRINE,0,CON-0105279
FAC-0089,2023-06-09,16,EPINEPHRINE,0,CON-0105280
FAC-0089,2023-06-10,14,EPINEPHRINE,1,CON-0105281
FAC-0089,2023-06-11,20,EPINEPHRINE,0,CON-0105282
FAC-0089,2023-06-12,22,EPINEPHRINE,0,CON-0105283
FAC-0089,2023-06-13,8,EPINEPHRINE,0,CON-0105284
FAC-0089,2023-06-14,21,EPINEPHRINE,0,CON-0105285
FAC-0089,2023-06-15,17,EPINEPHRINE,0,CON-0105286
FAC-0089,2023-06-16,20,EPINEPHRINE,0,CON-0105287
FAC-0089,2023-06-17,15,EPINEPHRINE,0,CON-0105288
FAC-0089,2023-06-18,16,EPINEPHRINE,0,CON-0105289
FAC-0089,2023-06-19,25,EPINEPHRINE,1,CON-0105290
FAC-0089,2023-06-20,17,EPINEPHRINE,1,CON-0105291
FAC-0089,2023-06-21,29,EPINEPHRINE,1,CON-0105292
FAC-0089,2023-06-22,24,EPINEPHRINE,0,CON-0105293
FAC-0089,2023-06-23,24,EPINEPHRINE,0,CON-0105294
FAC-0089,2023-06-24,27,EPINEPHRINE,0,CON-0105295
FAC-0089,2023-06-25,23,EPINEPHRINE,1,CON-0105296
FAC-0089,2023-06-26,22,EPINEPHRINE,1,CON-0105297
FAC-0089,2023-06-27,29,EPINEPHRINE,0,CON-0105298
FAC-0089,2023-06-28,18,EPINEPHRINE,1,CON-0105299
FAC-0089,2023-06-29,35,EPINEPHRINE,0,CON-0105300
FAC-0089,2023-06-30,24,EPINEPHRINE,0,CON-0105301
FAC-0089,2023-07-01,23,EPINEPHRINE,0,CON-0105302
FAC-0089,2023-07-02,32,EPINEPHRINE,0,CON-0105303
FAC-0089,2023-07-03,31,EPINEPHRINE,0,CON-0105304
FAC-0089,2023-07-04,18,EPINEPHRINE,0,CON-0105305
FAC-0089,2023-07-05,26,EPINEPHRINE,0,CON-0105306
FAC-0089,2023-07-06,25,EPINEPHRINE,0,CON-0105307
FAC-0089,2023-07-07,21,EPINEPHRINE,0,CON-0105308
FAC-0089,2023-07-08,26,EPINEPHRINE,0,CON-0105309
FAC-0089,2023-07-09,33,EPINEPHRINE,1,CON-0105310
FAC-0089,2023-07-10,20,EPINEPHRINE,0,CON-0105311
FAC-0089,2023-07-11,21,EPINEPHRINE,0,CON-0105312
FAC-0089,2023-07-12,24,EPINEPHRINE,0,CON-0105313
FAC-0089,2023-07-13,39,EPINEPHRINE,0,CON-0105314
FAC-0089,2023-07-14,24,EPINEPHRINE,0,CON-0105315
FAC-0089,2023-07-15,22,EPINEPHRINE,0,CON-0105316
FAC-0089,2023-07-16,31,EPINEPHRINE,0,CON-0105317
FAC-0089,2023-07-17,31,EPINEPHRINE,0,CON-0105318
FAC-0089,2023-07-18,26,EPINEPHRINE,0,CON-0105319
FAC-0089,2023-07-19,35,EPINEPHRINE,1,CON-0105320
FAC-0089,2023-07-20,33,EPINEPHRINE,0,CON-0105321
FAC-0089,2023-07-21,28,EPINEPHRINE,0,CON-0105322
FAC-0089,2023-07-22,25,EPINEPHRINE,0,CON-0105323
FAC-0089,2023-07-23,32,EPINEPHRINE,0,CON-0105324
FAC-0089,2023-07-24,33,EPINEPHRINE,0,CON-0105325
FAC-0089,2023-07-25,31,EPINEPHRINE,0,CON-0105326
FAC-0089,2023-07-26,19,EPINEPHRINE,0,CON-0105327
FAC-0089,2023-07-27,40,EPINEPHRINE,0,CON-0105328
FAC-0089,2023-07-28,31,EPINEPHRINE,0,CON-0105329
FAC-0089,2023-07-29,39,EPINEPHRINE,0,CON-0105330
FAC-0089,2023-07-30,29,EPINEPHRINE,1,CON-0105331
FAC-0089,2023-07-31,37,EPINEPHRINE,0,CON-0105332
FAC-0089,2023-08-01,27,EPINEPHRINE,0,CON-0105333
FAC-0089,2023-08-02,31,EPINEPHRINE,0,CON-0105334
FAC-0089,2023-08-03,26,EPINEPHRINE,0,CON-0105335
FAC-0089,2023-08-04,29,EPINEPHRINE,0,CON-0105336
FAC-0089,2023-08-05,42,EPINEPHRINE,0,CON-0105337
FAC-0089,2023-08-06,31,EPINEPHRINE,0,CON-0105338
FAC-0089,2023-08-07,27,EPINEPHRINE,0,CON-0105339
FAC-0089,2023-08-08,37,EPINEPHRINE,0,CON-0105340
FAC-0089,2023-08-09,39,EPINEPHRINE,0,CON-0105341
FAC-0089,2023-08-10,22,EPINEPHRINE,0,CON-0105342
FAC-0089,2023-08-11,33,EPINEPHRINE,0,CON-0105343
FAC-0089,2023-08-12,44,EPINEPHRINE,0,CON-0105344
FAC-0089,2023-08-13,43,EPINEPHRINE,0,CON-0105345
FAC-0089,2023-08-14,28,EPINEPHRINE,0,CON-0105346
FAC-0089,2023-08-15,44,EPINEPHRINE,2,CON-0105347
FAC-0089,2023-08-16,36,EPINEPHRINE,0,CON-0105348
FAC-0089,2023-08-17,39,EPINEPHRINE,1,CON-0105349
FAC-0089,2023-08-18,26,EPINEPHRINE,0,CON-0105350
FAC-0089,2023-08-19,33,EPINEPHRINE,0,CON-0105351
FAC-0089,2023-08-20,39,EPINEPHRINE,0,CON-0105352
FAC-0089,2023-08-21,23,EPINEPHRINE,0,CON-0105353
FAC-0089,2023-08-22,33,EPINEPHRINE,0,CON-0105354
FAC-0089,2023-08-23,40,EPINEPHRINE,0,CON-0105355
FAC-0089,2023-08-24,37,EPINEPHRINE,0,CON-0105356
FAC-0089,2023-08-25,30,EPINEPHRINE,0,CON-0105357
FAC-0089,2023-08-26,34,EPINEPHRINE,0,CON-0105358
FAC-0089,2023-08-27,25,EPINEPHRINE,0,CON-0105359
FAC-0089,2023-08-28,32,EPINEPHRINE,0,CON-0105360
FAC-0089,2023-08-29,31,EPINEPHRINE,0,CON-0105361
FAC-0089,2023-08-30,33,EPINEPHRINE,0,CON-0105362
FAC-0089,2023-08-31,26,EPINEPHRINE,0,CON-0105363
FAC-0089,2023-09-01,47,EPINEPHRINE,0,CON-0105364
FAC-0089,2023-09-02,33,EPINEPHRINE,0,CON-0105365
FAC-0089,2023-09-03,43,EPINEPHRINE,0,CON-0105366
FAC-0089,2023-09-04,25,EPINEPHRINE,0,CON-0105367
FAC-0089,2023-09-05,31,EPINEPHRINE,0,CON-0105368
FAC-0089,2023-09-06,33,EPINEPHRINE,0,CON-0105369
FAC-0089,2023-09-07,39,EPINEPHRINE,0,CON-0105370
FAC-0089,2023-09-08,33,EPINEPHRINE,0,CON-0105371
FAC-0089,2023-09-09,30,EPINEPHRINE,0,CON-0105372
FAC-0089,2023-09-10,25,EPINEPHRINE,0,CON-0105373
FAC-0089,2023-09-11,42,EPINEPHRINE,0,CON-0105374
FAC-0089,2023-09-12,33,EPINEPHRINE,0,CON-0105375
FAC-0089,2023-09-13,31,EPINEPHRINE,0,CON-0105376
FAC-0089,2023-09-14,41,EPINEPHRINE,1,CON-0105377
FAC-0089,2023-09-15,32,EPINEPHRINE,0,CON-0105378
FAC-0089,2023-09-16,29,EPINEPHRINE,0,CON-0105379
FAC-0089,2023-09-17,31,EPINEPHRINE,0,CON-0105380
FAC-0089,2023-09-18,30,EPINEPHRINE,0,CON-0105381
FAC-0089,2023-09-19,36,EPINEPHRINE,0,CON-0105382
FAC-0089,2023-09-20,32,EPINEPHRINE,0,CON-0105383
FAC-0089,2023-09-21,41,EPINEPHRINE,0,CON-0105384
FAC-0089,2023-09-22,29,EPINEPHRINE,0,CON-0105385
FAC-0089,2023-09-23,39,EPINEPHRINE,0,CON-0105386
FAC-0089,2023-09-24,45,EPINEPHRINE,0,CON-0105387
FAC-0089,2023-09-25,34,EPINEPHRINE,0,CON-0105388
FAC-0089,2023-09-26,39,EPINEPHRINE,0,CON-0105389
FAC-0089,2023-09-27,27,EPINEPHRINE,0,CON-0105390
FAC-0089,2023-09-28,34,EPINEPHRINE,0,CON-0105391
FAC-0089,2023-09-29,27,EPINEPHRINE,0,CON-0105392
FAC-0089,2023-09-30,28,EPINEPHRINE,0,CON-0105393
FAC-0089,2023-10-01,34,EPINEPHRINE,0,CON-0105394
FAC-0089,2023-10-02,31,EPINEPHRINE,1,CON-0105395
FAC-0089,2023-10-03,29,EPINEPHRINE,0,CON-0105396
FAC-0089,2023-10-04,26,EPINEPHRINE,0,CON-0105397
FAC-0089,2023-10-05,37,EPINEPHRINE,0,CON-0105398
FAC-0089,2023-10-06,40,EPINEPHRINE,1,CON-0105399
FAC-0089,2023-10-07,33,EPINEPHRINE,0,CON-0105400
FAC-0089,2023-10-08,30,EPINEPHRINE,0,CON-0105401
FAC-0089,2023-10-09,35,EPINEPHRINE,0,CON-0105402
FAC-0089,2023-10-10,37,EPINEPHRINE,0,CON-0105403
FAC-0089,2023-10-11,31,EPINEPHRINE,0,CON-0105404
FAC-0089,2023-10-12,32,EPINEPHRINE,0,CON-0105405
FAC-0089,2023-10-13,35,EPINEPHRINE,0,CON-0105406
FAC-0089,2023-10-14,25,EPINEPHRINE,0,CON-0105407
FAC-0089,2023-10-15,37,EPINEPHRINE,0,CON-0105408
FAC-0089,2023-10-16,21,EPINEPHRINE,0,CON-0105409
FAC-0089,2023-10-17,26,EPINEPHRINE,0,CON-0105410
FAC-0089,2023-10-18,29,EPINEPHRINE,1,CON-0105411
FAC-0089,2023-10-19,30,EPINEPHRINE,0,CON-0105412
FAC-0089,2023-10-20,39,EPINEPHRINE,0,CON-0105413
FAC-0089,2023-10-21,24,EPINEPHRINE,0,CON-0105414
FAC-0089,2023-10-22,31,EPINEPHRINE,0,CON-0105415
FAC-0089,2023-10-23,30,EPINEPHRINE,0,CON-0105416
FAC-0089,2023-10-24,30,EPINEPHRINE,0,CON-0105417
FAC-0089,2023-10-25,18,EPINEPHRINE,0,CON-0105418
FAC-0089,2023-10-26,24,EPINEPHRINE,1,CON-0105419
FAC-0089,2023-10-27,16,EPINEPHRINE,0,CON-0105420
FAC-0089,2023-10-28,24,EPINEPHRINE,0,CON-0105421
FAC-0089,2023-10-29,27,EPINEPHRINE,0,CON-0105422
FAC-0089,2023-10-30,20,EPINEPHRINE,0,CON-0105423
FAC-0089,2023-10-31,25,EPINEPHRINE,0,CON-0105424
FAC-0089,2023-11-01,21,EPINEPHRINE,0,CON-0105425
FAC-0089,2023-11-02,27,EPINEPHRINE,0,CON-0105426
FAC-0089,2023-11-03,32,EPINEPHRINE,0,CON-0105427
FAC-0089,2023-11-04,20,EPINEPHRINE,0,CON-0105428
FAC-0089,2023-11-05,18,EPINEPHRINE,0,CON-0105429
FAC-0089,2023-11-06,29,EPINEPHRINE,0,CON-0105430
FAC-0089,2023-11-07,17,EPINEPHRINE,0,CON-0105431
FAC-0089,2023-11-08,13,EPINEPHRINE,0,CON-0105432
FAC-0089,2023-11-09,29,EPINEPHRINE,0,CON-0105433
FAC-0089,2023-11-10,16,EPINEPHRINE,0,CON-0105434
FAC-0089,2023-11-11,16,EPINEPHRINE,0,CON-0105435
FAC-0089,2023-11-12,30,EPINEPHRINE,0,CON-0105436
FAC-0089,2023-11-13,17,EPINEPHRINE,0,CON-0105437
FAC-0089,2023-11-14,20,EPINEPHRINE,0,CON-0105438
FAC-0089,2023-11-15,13,EPINEPHRINE,0,CON-0105439
FAC-0089,2023-11-16,19,EPINEPHRINE,0,CON-0105440
FAC-0089,2023-11-17,23,EPINEPHRINE,0,CON-0105441
FAC-0089,2023-11-18,23,EPINEPHRINE,0,CON-0105442
FAC-0089,2023-11-19,22,EPINEPHRINE,0,CON-0105443
FAC-0089,2023-11-20,11,EPINEPHRINE,0,CON-0105444
FAC-0089,2023-11-21,17,EPINEPHRINE,0,CON-0105445
FAC-0089,2023-11-22,22,EPINEPHRINE,0,CON-0105446
FAC-0089,2023-11-23,19,EPINEPHRINE,0,CON-0105447
FAC-0089,2023-11-24,11,EPINEPHRINE,0,CON-0105448
FAC-0089,2023-11-25,16,EPINEPHRINE,0,CON-0105449
FAC-0089,2023-11-26,19,EPINEPHRINE,0,CON-0105450
FAC-0089,2023-11-27,9,EPINEPHRINE,0,CON-0105451
FAC-0089,2023-11-28,18,EPINEPHRINE,0,CON-0105452
FAC-0089,2023-11-29,13,EPINEPHRINE,0,CON-0105453
FAC-0089,2023-11-30,23,EPINEPHRINE,1,CON-0105454
FAC-0089,2023-12-01,12,EPINEPHRINE,0,CON-0105455
FAC-0089,2023-12-02,20,EPINEPHRINE,0,CON-0105456
FAC-0089,2023-12-03,19,EPINEPHRINE,0,CON-0105457
FAC-0089,2023-12-04,13,EPINEPHRINE,0,CON-0105458
FAC-0089,2023-12-05,19,EPINEPHRINE,0,CON-0105459
FAC-0089,2023-12-06,13,EPINEPHRINE,0,CON-0105460
FAC-0089,2023-12-07,15,EPINEPHRINE,0,CON-0105461
FAC-0089,2023-12-08,14,EPINEPHRINE,0,CON-0105462
FAC-0089,2023-12-09,14,EPINEPHRINE,0,CON-0105463
FAC-0089,2023-12-10,12,EPINEPHRINE,0,CON-0105464
FAC-0089,2023-12-11,13,EPINEPHRINE,0,CON-0105465
FAC-0089,2023-12-12,11,EPINEPHRINE,0,CON-0105466
FAC-0089,2023-12-13,6,EPINEPHRINE,0,CON-0105467
FAC-0089,2023-12-14,17,EPINEPHRINE,1,CON-0105468
FAC-0089,2023-12-15,13,EPINEPHRINE,1,CON-0105469
FAC-0089,2023-12-16,13,EPINEPHRINE,0,CON-0105470
FAC-0089,2023-12-17,8,EPINEPHRINE,0,CON-0105471
FAC-0089,2023-12-18,18,EPINEPHRINE,0,CON-0105472
FAC-0089,2023-12-19,11,EPINEPHRINE,0,CON-0105473
FAC-0089,2023-12-20,13,EPINEPHRINE,0,CON-0105474
FAC-0089,2023-12-21,12,EPINEPHRINE,0,CON-0105475
FAC-0089,2023-12-22,14,EPINEPHRINE,0,CON-0105476
FAC-0089,2023-12-23,14,EPINEPHRINE,0,CON-0105477
FAC-0089,2023-12-24,15,EPINEPHRINE,0,CON-0105478
FAC-0089,2023-12-25,18,EPINEPHRINE,0,CON-0105479
FAC-0089,2023-12-26,13,EPINEPHRINE,0,CON-0105480
FAC-0089,2023-12-27,14,EPINEPHRINE,0,CON-0105481
FAC-0089,2023-12-28,13,EPINEPHRINE,0,CON-0105482
FAC-0089,2023-12-29,9,EPINEPHRINE,0,CON-0105483
FAC-0089,2023-12-30,16,EPINEPHRINE,0,CON-0105484
FAC-0089,2023-12-31,14,EPINEPHRINE,1,CON-0105485
FAC-0090,2023-01-01,19,EPINEPHRINE,0,CON-0105486
FAC-0090,2023-01-02,19,EPINEPHRINE,1,CON-0105487
FAC-0090,2023-01-03,18,EPINEPHRINE,0,CON-0105488
FAC-0090,2023-01-04,14,EPINEPHRINE,0,CON-0105489
FAC-0090,2023-01-05,23,EPINEPHRINE,0,CON-0105490
FAC-0090,2023-01-06,14,EPINEPHRINE,0,CON-0105491
FAC-0090,2023-01-07,19,EPINEPHRINE,0,CON-0105492
FAC-0090,2023-01-08,11,EPINEPHRINE,0,CON-0105493
FAC-0090,2023-01-09,20,EPINEPHRINE,0,CON-0105494
FAC-0090,2023-01-10,23,EPINEPHRINE,0,CON-0105495
FAC-0090,2023-01-11,15,EPINEPHRINE,0,CON-0105496
FAC-0090,2023-01-12,16,EPINEPHRINE,1,CON-0105497
FAC-0090,2023-01-13,20,EPINEPHRINE,0,CON-0105498
FAC-0090,2023-01-14,9,EPINEPHRINE,0,CON-0105499
FAC-0090,2023-01-15,13,EPINEPHRINE,0,CON-0105500
FAC-0090,2023-01-16,20,EPINEPHRINE,0,CON-0105501
FAC-0090,2023-01-17,16,EPINEPHRINE,0,CON-0105502
FAC-0090,2023-01-18,17,EPINEPHRINE,0,CON-0105503
FAC-0090,2023-01-19,20,EPINEPHRINE,0,CON-0105504
FAC-0090,2023-01-20,16,EPINEPHRINE,0,CON-0105505
FAC-0090,2023-01-21,20,EPINEPHRINE,0,CON-0105506
FAC-0090,2023-01-22,22,EPINEPHRINE,0,CON-0105507
FAC-0090,2023-01-23,15,EPINEPHRINE,0,CON-0105508
FAC-0090,2023-01-24,18,EPINEPHRINE,0,CON-0105509
FAC-0090,2023-01-25,22,EPINEPHRINE,0,CON-0105510
FAC-0090,2023-01-26,14,EPINEPHRINE,0,CON-0105511
FAC-0090,2023-01-27,12,EPINEPHRINE,0,CON-0105512
FAC-0090,2023-01-28,8,EPINEPHRINE,0,CON-0105513
FAC-0090,2023-01-29,14,EPINEPHRINE,0,CON-0105514
FAC-0090,2023-01-30,18,EPINEPHRINE,0,CON-0105515
FAC-0090,2023-01-31,17,EPINEPHRINE,1,CON-0105516
FAC-0090,2023-02-01,16,EPINEPHRINE,0,CON-0105517
FAC-0090,2023-02-02,20,EPINEPHRINE,0,CON-0105518
FAC-0090,2023-02-03,17,EPINEPHRINE,0,CON-0105519
FAC-0090,2023-02-04,13,EPINEPHRINE,0,CON-0105520
FAC-0090,2023-02-05,20,EPINEPHRINE,0,CON-0105521
FAC-0090,2023-02-06,15,EPINEPHRINE,0,CON-0105522
FAC-0090,2023-02-07,17,EPINEPHRINE,0,CON-0105523
FAC-0090,2023-02-08,21,EPINEPHRINE,0,CON-0105524
FAC-0090,2023-02-09,16,EPINEPHRINE,1,CON-0105525
FAC-0090,2023-02-10,17,EPINEPHRINE,1,CON-0105526
FAC-0090,2023-02-11,12,EPINEPHRINE,1,CON-0105527
FAC-0090,2023-02-12,17,EPINEPHRINE,1,CON-0105528
FAC-0090,2023-02-13,17,EPINEPHRINE,0,CON-0105529
