facility_id,medicine_code,expected_delivery_date,actual_delivery_date,transit_delay_days,quantity_dispatched,delivery_id,delivery_status
FAC-0080,EPINEPHRINE,2023-08-29,2023-09-22,24,10,DEL-003116,Delayed
FAC-0080,EPINEPHRINE,2023-09-28,2023-10-01,3,10,DEL-003117,On-Time
FAC-0080,EPINEPHRINE,2023-10-28,2023-11-07,10,10,DEL-003118,Delayed
FAC-0080,EPINEPHRINE,2023-11-27,2023-11-28,1,10,DEL-003119,On-Time
FAC-0080,EPINEPHRINE,2023-12-27,2024-01-07,11,10,DEL-003120,Delayed
FAC-0081,PARACETAMOL,2023-01-01,2023-01-05,4,5000,DEL-003121,Delayed
FAC-0081,PARACETAMOL,2023-01-31,2023-02-15,15,5000,DEL-003122,Delayed
FAC-0081,PARACETAMOL,2023-03-02,2023-03-10,8,5000,DEL-003123,Delayed
FAC-0081,PARACETAMOL,2023-04-01,2023-04-09,8,5000,DEL-003124,Delayed
FAC-0081,PARACETAMOL,2023-05-01,2023-05-05,4,5000,DEL-003125,Delayed
FAC-0081,PARACETAMOL,2023-05-31,2023-06-09,9,5000,DEL-003126,Delayed
FAC-0081,PARACETAMOL,2023-06-30,2023-07-12,12,5000,DEL-003127,Delayed
FAC-0081,PARACETAMOL,2023-07-30,2023-08-05,6,5000,DEL-003128,Delayed
FAC-0081,PARACETAMOL,2023-08-29,2023-09-14,16,5000,DEL-003129,Delayed
FAC-0081,PARACETAMOL,2023-09-28,2023-09-30,2,5000,DEL-003130,On-Time
FAC-0081,PARACETAMOL,2023-10-28,2023-11-03,6,5000,DEL-003131,Delayed
FAC-0081,PARACETAMOL,2023-11-27,2023-12-05,8,5000,DEL-003132,Delayed
FAC-0081,PARACETAMOL,2023-12-27,2023-12-30,3,5000,DEL-003133,On-Time
FAC-0081,RIF_INH,2023-01-01,2023-01-03,2,800,DEL-003134,On-Time
FAC-0081,RIF_INH,2023-01-31,2023-01-31,0,800,DEL-003135,On-Time
FAC-0081,RIF_INH,2023-03-02,2023-03-09,7,800,DEL-003136,Delayed
FAC-0081,RIF_INH,2023-04-01,2023-04-03,2,800,DEL-003137,On-Time
FAC-0081,RIF_INH,2023-05-01,2023-05-01,0,800,DEL-003138,On-Time
FAC-0081,RIF_INH,2023-05-31,2023-06-07,7,800,DEL-003139,Delayed
FAC-0081,RIF_INH,2023-06-30,2023-07-01,1,800,DEL-003140,On-Time
FAC-0081,RIF_INH,2023-07-30,2023-08-18,19,800,DEL-003141,Delayed
FAC-0081,RIF_INH,2023-08-29,2023-08-29,0,800,DEL-003142,On-Time
FAC-0081,RIF_INH,2023-09-28,2023-10-10,12,800,DEL-003143,Delayed
FAC-0081,RIF_INH,2023-10-28,2023-11-06,9,800,DEL-003144,Delayed
FAC-0081,RIF_INH,2023-11-27,2023-11-27,0,800,DEL-003145,On-Time
FAC-0081,RIF_INH,2023-12-27,2023-12-30,3,800,DEL-003146,On-Time
FAC-0081,EPINEPHRINE,2023-01-01,2023-01-16,15,10,DEL-003147,Delayed
FAC-0081,EPINEPHRINE,2023-01-31,2023-02-01,1,10,DEL-003148,On-Time
FAC-0081,EPINEPHRINE,2023-03-02,2023-03-07,5,10,DEL-003149,Delayed
FAC-0081,EPINEPHRINE,2023-04-01,2023-04-16,15,10,DEL-003150,Delayed
FAC-0081,EPINEPHRINE,2023-05-01,2023-05-02,1,10,DEL-003151,On-Time
FAC-0081,EPINEPHRINE,2023-05-31,2023-06-02,2,10,DEL-003152,On-Time
FAC-0081,EPINEPHRINE,2023-06-30,2023-06-30,0,10,DEL-003153,On-Time
FAC-0081,EPINEPHRINE,2023-07-30,2023-08-20,21,10,DEL-003154,Delayed
FAC-0081,EPINEPHRINE,2023-08-29,2023-08-29,0,10,DEL-003155,On-Time
FAC-0081,EPINEPHRINE,2023-09-28,2023-10-25,27,10,DEL-003156,Delayed
FAC-0081,EPINEPHRINE,2023-10-28,2023-11-01,4,10,DEL-003157,Delayed
FAC-0081,EPINEPHRINE,2023-11-27,2023-12-10,13,10,DEL-003158,Delayed
FAC-0081,EPINEPHRINE,2023-12-27,2024-01-08,12,10,DEL-003159,Delayed
FAC-0082,PARACETAMOL,2023-01-01,2023-01-15,14,5000,DEL-003160,Delayed
FAC-0082,PARACETAMOL,2023-01-31,2023-02-08,8,5000,DEL-003161,Delayed
FAC-0082,PARACETAMOL,2023-03-02,2023-03-15,13,5000,DEL-003162,Delayed
FAC-0082,PARACETAMOL,2023-04-01,2023-04-06,5,5000,DEL-003163,Delayed
FAC-0082,PARACETAMOL,2023-05-01,2023-05-17,16,5000,DEL-003164,Delayed
FAC-0082,PARACETAMOL,2023-05-31,2023-05-31,0,5000,DEL-003165,On-Time
FAC-0082,PARACETAMOL,2023-06-30,2023-07-01,1,5000,DEL-003166,On-Time
FAC-0082,PARACETAMOL,2023-07-30,2023-07-31,1,5000,DEL-003167,On-Time
FAC-0082,PARACETAMOL,2023-08-29,2023-08-31,2,5000,DEL-003168,On-Time
FAC-0082,PARACETAMOL,2023-09-28,2023-10-02,4,5000,DEL-003169,Delayed
FAC-0082,PARACETAMOL,2023-10-28,2023-11-23,26,5000,DEL-003170,Delayed
FAC-0082,PARACETAMOL,2023-11-27,2024-01-21,55,5000,DEL-003171,Delayed
FAC-0082,PARACETAMOL,2023-12-27,2023-12-30,3,5000,DEL-003172,On-Time
FAC-0082,RIF_INH,2023-01-01,2023-01-02,1,800,DEL-003173,On-Time
FAC-0082,RIF_INH,2023-01-31,2023-02-03,3,800,DEL-003174,On-Time
FAC-0082,RIF_INH,2023-03-02,2023-03-19,17,800,DEL-003175,Delayed
FAC-0082,RIF_INH,2023-04-01,2023-04-27,26,800,DEL-003176,Delayed
FAC-0082,RIF_INH,2023-05-01,2023-05-08,7,800,DEL-003177,Delayed
FAC-0082,RIF_INH,2023-05-31,2023-06-07,7,800,DEL-003178,Delayed
FAC-0082,RIF_INH,2023-06-30,2023-07-13,13,800,DEL-003179,Delayed
FAC-0082,RIF_INH,2023-07-30,2023-08-17,18,800,DEL-003180,Delayed
FAC-0082,RIF_INH,2023-08-29,2023-09-09,11,800,DEL-003181,Delayed
FAC-0082,RIF_INH,2023-09-28,2023-09-28,0,800,DEL-003182,On-Time
FAC-0082,RIF_INH,2023-10-28,2023-12-25,58,800,DEL-003183,Delayed
FAC-0082,RIF_INH,2023-11-27,2023-12-04,7,800,DEL-003184,Delayed
FAC-0082,RIF_INH,2023-12-27,2024-01-05,9,800,DEL-003185,Delayed
FAC-0082,EPINEPHRINE,2023-01-01,2023-01-02,1,10,DEL-003186,On-Time
FAC-0082,EPINEPHRINE,2023-01-31,2023-01-31,0,10,DEL-003187,On-Time
FAC-0082,EPINEPHRINE,2023-03-02,2023-03-03,1,10,DEL-003188,On-Time
FAC-0082,EPINEPHRINE,2023-04-01,2023-04-12,11,10,DEL-003189,Delayed
FAC-0082,EPINEPHRINE,2023-05-01,2023-05-01,0,10,DEL-003190,On-Time
FAC-0082,EPINEPHRINE,2023-05-31,2023-07-16,46,10,DEL-003191,Delayed
FAC-0082,EPINEPHRINE,2023-06-30,2023-07-09,9,10,DEL-003192,Delayed
FAC-0082,EPINEPHRINE,2023-07-30,2023-08-08,9,10,DEL-003193,Delayed
FAC-0082,EPINEPHRINE,2023-08-29,2023-09-25,27,10,DEL-003194,Delayed
FAC-0082,EPINEPHRINE,2023-09-28,2023-10-07,9,10,DEL-003195,Delayed
FAC-0082,EPINEPHRINE,2023-10-28,2023-10-31,3,10,DEL-003196,On-Time
FAC-0082,EPINEPHRINE,2023-11-27,2023-12-13,16,10,DEL-003197,Delayed
FAC-0082,EPINEPHRINE,2023-12-27,2023-12-27,0,10,DEL-003198,On-Time
FAC-0083,PARACETAMOL,2023-01-01,2023-01-01,0,5000,DEL-003199,On-Time
FAC-0083,PARACETAMOL,2023-01-31,2023-02-04,4,5000,DEL-003200,Delayed
FAC-0083,PARACETAMOL,2023-03-02,2023-03-02,0,5000,DEL-003201,On-Time
FAC-0083,PARACETAMOL,2023-04-01,2023-04-05,4,5000,DEL-003202,Delayed
FAC-0083,PARACETAMOL,2023-05-01,2023-05-11,10,5000,DEL-003203,Delayed
FAC-0083,PARACETAMOL,2023-05-31,2023-06-23,23,5000,DEL-003204,Delayed
FAC-0083,PARACETAMOL,2023-06-30,2023-07-07,7,5000,DEL-003205,Delayed
FAC-0083,PARACETAMOL,2023-07-30,2023-07-31,1,5000,DEL-003206,On-Time
FAC-0083,PARACETAMOL,2023-08-29,2023-08-31,2,5000,DEL-003207,On-Time
FAC-0083,PARACETAMOL,2023-09-28,2023-09-29,1,5000,DEL-003208,On-Time
FAC-0083,PARACETAMOL,2023-10-28,2023-10-29,1,5000,DEL-003209,On-Time
FAC-0083,PARACETAMOL,2023-11-27,2023-12-02,5,5000,DEL-003210,Delayed
FAC-0083,PARACETAMOL,2023-12-27,2024-01-05,9,5000,DEL-003211,Delayed
FAC-0083,RIF_INH,2023-01-01,2023-01-03,2,800,DEL-003212,On-Time
FAC-0083,RIF_INH,2023-01-31,2023-01-31,0,800,DEL-003213,On-Time
FAC-0083,RIF_INH,2023-03-02,2023-03-03,1,800,DEL-003214,On-Time
FAC-0083,RIF_INH,2023-04-01,2023-04-04,3,800,DEL-003215,On-Time
FAC-0083,RIF_INH,2023-05-01,2023-05-02,1,800,DEL-003216,On-Time
FAC-0083,RIF_INH,2023-05-31,2023-06-02,2,800,DEL-003217,On-Time
FAC-0083,RIF_INH,2023-06-30,2023-07-09,9,800,DEL-003218,Delayed
FAC-0083,RIF_INH,2023-07-30,2023-07-31,1,800,DEL-003219,On-Time
FAC-0083,RIF_INH,2023-08-29,2023-09-01,3,800,DEL-003220,On-Time
FAC-0083,RIF_INH,2023-09-28,2023-10-01,3,800,DEL-003221,On-Time
FAC-0083,RIF_INH,2023-10-28,2023-11-06,9,800,DEL-003222,Delayed
FAC-0083,RIF_INH,2023-11-27,2023-11-29,2,800,DEL-003223,On-Time
FAC-0083,RIF_INH,2023-12-27,2023-12-31,4,800,DEL-003224,Delayed
FAC-0083,EPINEPHRINE,2023-01-01,2023-01-03,2,10,DEL-003225,On-Time
FAC-0083,EPINEPHRINE,2023-01-31,2023-02-02,2,10,DEL-003226,On-Time
FAC-0083,EPINEPHRINE,2023-03-02,2023-03-26,24,10,DEL-003227,Delayed
FAC-0083,EPINEPHRINE,2023-04-01,2023-04-04,3,10,DEL-003228,On-Time
FAC-0083,EPINEPHRINE,2023-05-01,2023-05-20,19,10,DEL-003229,Delayed
FAC-0083,EPINEPHRINE,2023-05-31,2023-06-02,2,10,DEL-003230,On-Time
FAC-0083,EPINEPHRINE,2023-06-30,2023-06-30,0,10,DEL-003231,On-Time
FAC-0083,EPINEPHRINE,2023-07-30,2023-07-30,0,10,DEL-003232,On-Time
FAC-0083,EPINEPHRINE,2023-08-29,2023-08-29,0,10,DEL-003233,On-Time
FAC-0083,EPINEPHRINE,2023-09-28,2023-10-03,5,10,DEL-003234,Delayed
FAC-0083,EPINEPHRINE,2023-10-28,2023-11-01,4,10,DEL-003235,Delayed
FAC-0083,EPINEPHRINE,2023-11-27,2023-11-28,1,10,DEL-003236,On-Time
FAC-0083,EPINEPHRINE,2023-12-27,2024-01-02,6,10,DEL-003237,Delayed
FAC-0084,PARACETAMOL,2023-01-01,2023-01-29,28,5000,DEL-003238,Delayed
FAC-0084,PARACETAMOL,2023-01-31,2023-02-14,14,5000,DEL-003239,Delayed
FAC-0084,PARACETAMOL,2023-03-02,2023-03-11,9,5000,DEL-003240,Delayed
FAC-0084,PARACETAMOL,2023-04-01,2023-04-08,7,5000,DEL-003241,Delayed
FAC-0084,PARACETAMOL,2023-05-01,2023-05-05,4,5000,DEL-003242,Delayed
FAC-0084,PARACETAMOL,2023-05-31,2023-06-11,11,5000,DEL-003243,Delayed
FAC-0084,PARACETAMOL,2023-06-30,2023-07-16,16,5000,DEL-003244,Delayed
FAC-0084,PARACETAMOL,2023-07-30,2023-08-10,11,5000,DEL-003245,Delayed
FAC-0084,PARACETAMOL,2023-08-29,2023-09-10,12,5000,DEL-003246,Delayed
FAC-0084,PARACETAMOL,2023-09-28,2023-11-28,61,5000,DEL-003247,Delayed
FAC-0084,PARACETAMOL,2023-10-28,2023-12-14,47,5000,DEL-003248,Delayed
FAC-0084,PARACETAMOL,2023-11-27,2023-12-05,8,5000,DEL-003249,Delayed
FAC-0084,PARACETAMOL,2023-12-27,2024-01-01,5,5000,DEL-003250,Delayed
FAC-0084,RIF_INH,2023-01-01,2023-05-19,138,800,DEL-003251,Delayed
FAC-0084,RIF_INH,2023-01-31,2023-02-02,2,800,DEL-003252,On-Time
FAC-0084,RIF_INH,2023-03-02,2023-03-22,20,800,DEL-003253,Delayed
FAC-0084,RIF_INH,2023-04-01,2023-05-01,30,800,DEL-003254,Delayed
FAC-0084,RIF_INH,2023-05-01,2023-05-01,0,800,DEL-003255,On-Time
FAC-0084,RIF_INH,2023-05-31,2023-07-21,51,800,DEL-003256,Delayed
FAC-0084,RIF_INH,2023-06-30,2023-07-10,10,800,DEL-003257,Delayed
FAC-0084,RIF_INH,2023-07-30,2023-08-17,18,800,DEL-003258,Delayed
FAC-0084,RIF_INH,2023-08-29,2023-08-31,2,800,DEL-003259,On-Time
FAC-0084,RIF_INH,2023-09-28,2023-11-22,55,800,DEL-003260,Delayed
FAC-0084,RIF_INH,2023-10-28,2023-11-27,30,800,DEL-003261,Delayed
FAC-0084,RIF_INH,2023-11-27,2023-12-14,17,800,DEL-003262,Delayed
FAC-0084,RIF_INH,2023-12-27,2024-01-02,6,800,DEL-003263,Delayed
FAC-0084,EPINEPHRINE,2023-01-01,2023-01-20,19,10,DEL-003264,Delayed
FAC-0084,EPINEPHRINE,2023-01-31,2023-02-22,22,10,DEL-003265,Delayed
FAC-0084,EPINEPHRINE,2023-03-02,2023-05-05,64,10,DEL-003266,Delayed
FAC-0084,EPINEPHRINE,2023-04-01,2023-04-03,2,10,DEL-003267,On-Time
FAC-0084,EPINEPHRINE,2023-05-01,2023-05-11,10,10,DEL-003268,Delayed
FAC-0084,EPINEPHRINE,2023-05-31,2023-06-04,4,10,DEL-003269,Delayed
FAC-0084,EPINEPHRINE,2023-06-30,2023-07-05,5,10,DEL-003270,Delayed
FAC-0084,EPINEPHRINE,2023-07-30,2023-09-17,49,10,DEL-003271,Delayed
FAC-0084,EPINEPHRINE,2023-08-29,2023-08-30,1,10,DEL-003272,On-Time
FAC-0084,EPINEPHRINE,2023-09-28,2023-10-26,28,10,DEL-003273,Delayed
FAC-0084,EPINEPHRINE,2023-10-28,2023-12-25,58,10,DEL-003274,Delayed
FAC-0084,EPINEPHRINE,2023-11-27,2023-11-27,0,10,DEL-003275,On-Time
FAC-0084,EPINEPHRINE,2023-12-27,2023-12-31,4,10,DEL-003276,Delayed
FAC-0085,PARACETAMOL,2023-01-01,2023-01-06,5,5000,DEL-003277,Delayed
FAC-0085,PARACETAMOL,2023-01-31,2023-02-01,1,5000,DEL-003278,On-Time
FAC-0085,PARACETAMOL,2023-03-02,2023-03-03,1,5000,DEL-003279,On-Time
FAC-0085,PARACETAMOL,2023-04-01,2023-04-04,3,5000,DEL-003280,On-Time
FAC-0085,PARACETAMOL,2023-05-01,2023-05-03,2,5000,DEL-003281,On-Time
FAC-0085,PARACETAMOL,2023-05-31,2023-06-15,15,5000,DEL-003282,Delayed
FAC-0085,PARACETAMOL,2023-06-30,2023-07-15,15,5000,DEL-003283,Delayed
FAC-0085,PARACETAMOL,2023-07-30,2023-08-15,16,5000,DEL-003284,Delayed
FAC-0085,PARACETAMOL,2023-08-29,2023-10-06,38,5000,DEL-003285,Delayed
FAC-0085,PARACETAMOL,2023-09-28,2023-09-29,1,5000,DEL-003286,On-Time
FAC-0085,PARACETAMOL,2023-10-28,2023-11-06,9,5000,DEL-003287,Delayed
FAC-0085,PARACETAMOL,2023-11-27,2023-12-05,8,5000,DEL-003288,Delayed
FAC-0085,PARACETAMOL,2023-12-27,2024-02-05,40,5000,DEL-003289,Delayed
FAC-0085,RIF_INH,2023-01-01,2023-01-04,3,800,DEL-003290,On-Time
FAC-0085,RIF_INH,2023-01-31,2023-02-19,19,800,DEL-003291,Delayed
FAC-0085,RIF_INH,2023-03-02,2023-03-04,2,800,DEL-003292,On-Time
FAC-0085,RIF_INH,2023-04-01,2023-04-02,1,800,DEL-003293,On-Time
FAC-0085,RIF_INH,2023-05-01,2023-05-14,13,800,DEL-003294,Delayed
FAC-0085,RIF_INH,2023-05-31,2023-06-13,13,800,DEL-003295,Delayed
FAC-0085,RIF_INH,2023-06-30,2023-08-13,44,800,DEL-003296,Delayed
FAC-0085,RIF_INH,2023-07-30,2023-07-31,1,800,DEL-003297,On-Time
FAC-0085,RIF_INH,2023-08-29,2023-09-04,6,800,DEL-003298,Delayed
FAC-0085,RIF_INH,2023-09-28,2023-10-31,33,800,DEL-003299,Delayed
FAC-0085,RIF_INH,2023-10-28,2023-11-09,12,800,DEL-003300,Delayed
FAC-0085,RIF_INH,2023-11-27,2023-12-17,20,800,DEL-003301,Delayed
FAC-0085,RIF_INH,2023-12-27,2023-12-28,1,800,DEL-003302,On-Time
FAC-0085,EPINEPHRINE,2023-01-01,2023-01-01,0,10,DEL-003303,On-Time
FAC-0085,EPINEPHRINE,2023-01-31,2023-02-09,9,10,DEL-003304,Delayed
FAC-0085,EPINEPHRINE,2023-03-02,2023-03-07,5,10,DEL-003305,Delayed
FAC-0085,EPINEPHRINE,2023-04-01,2023-04-16,15,10,DEL-003306,Delayed
FAC-0085,EPINEPHRINE,2023-05-01,2023-05-23,22,10,DEL-003307,Delayed
FAC-0085,EPINEPHRINE,2023-05-31,2023-07-05,35,10,DEL-003308,Delayed
FAC-0085,EPINEPHRINE,2023-06-30,2023-08-05,36,10,DEL-003309,Delayed
FAC-0085,EPINEPHRINE,2023-07-30,2023-08-15,16,10,DEL-003310,Delayed
FAC-0085,EPINEPHRINE,2023-08-29,2023-08-30,1,10,DEL-003311,On-Time
FAC-0085,EPINEPHRINE,2023-09-28,2023-10-03,5,10,DEL-003312,Delayed
FAC-0085,EPINEPHRINE,2023-10-28,2023-11-08,11,10,DEL-003313,Delayed
FAC-0085,EPINEPHRINE,2023-11-27,2024-01-05,39,10,DEL-003314,Delayed
FAC-0085,EPINEPHRINE,2023-12-27,2023-12-27,0,10,DEL-003315,On-Time
FAC-0086,PARACETAMOL,2023-01-01,2023-01-27,26,5000,DEL-003316,Delayed
FAC-0086,PARACETAMOL,2023-01-31,2023-02-05,5,5000,DEL-003317,Delayed
FAC-0086,PARACETAMOL,2023-03-02,2023-03-04,2,5000,DEL-003318,On-Time
FAC-0086,PARACETAMOL,2023-04-01,2023-04-03,2,5000,DEL-003319,On-Time
FAC-0086,PARACETAMOL,2023-05-01,2023-05-09,8,5000,DEL-003320,Delayed
FAC-0086,PARACETAMOL,2023-05-31,2023-07-11,41,5000,DEL-003321,Delayed
FAC-0086,PARACETAMOL,2023-06-30,2023-07-20,20,5000,DEL-003322,Delayed
FAC-0086,PARACETAMOL,2023-07-30,2023-08-30,31,5000,DEL-003323,Delayed
FAC-0086,PARACETAMOL,2023-08-29,2023-09-13,15,5000,DEL-003324,Delayed
FAC-0086,PARACETAMOL,2023-09-28,2023-10-09,11,5000,DEL-003325,Delayed
FAC-0086,PARACETAMOL,2023-10-28,2024-01-25,89,5000,DEL-003326,Delayed
FAC-0086,PARACETAMOL,2023-11-27,2023-12-27,30,5000,DEL-003327,Delayed
FAC-0086,PARACETAMOL,2023-12-27,2024-02-03,38,5000,DEL-003328,Delayed
FAC-0086,RIF_INH,2023-01-01,2023-01-01,0,800,DEL-003329,On-Time
FAC-0086,RIF_INH,2023-01-31,2023-01-31,0,800,DEL-003330,On-Time
FAC-0086,RIF_INH,2023-03-02,2023-03-18,16,800,DEL-003331,Delayed
FAC-0086,RIF_INH,2023-04-01,2023-05-10,39,800,DEL-003332,Delayed
FAC-0086,RIF_INH,2023-05-01,2023-05-22,21,800,DEL-003333,Delayed
FAC-0086,RIF_INH,2023-05-31,2023-05-31,0,800,DEL-003334,On-Time
FAC-0086,RIF_INH,2023-06-30,2023-07-23,23,800,DEL-003335,Delayed
FAC-0086,RIF_INH,2023-07-30,2023-08-26,27,800,DEL-003336,Delayed
FAC-0086,RIF_INH,2023-08-29,2023-11-10,73,800,DEL-003337,Delayed
FAC-0086,RIF_INH,2023-09-28,2023-09-28,0,800,DEL-003338,On-Time
FAC-0086,RIF_INH,2023-10-28,2023-10-29,1,800,DEL-003339,On-Time
FAC-0086,RIF_INH,2023-11-27,2023-12-29,32,800,DEL-003340,Delayed
FAC-0086,RIF_INH,2023-12-27,2024-01-15,19,800,DEL-003341,Delayed
FAC-0086,EPINEPHRINE,2023-01-01,2023-01-09,8,10,DEL-003342,Delayed
FAC-0086,EPINEPHRINE,2023-01-31,2023-02-11,11,10,DEL-003343,Delayed
FAC-0086,EPINEPHRINE,2023-03-02,2023-03-15,13,10,DEL-003344,Delayed
FAC-0086,EPINEPHRINE,2023-04-01,2023-05-13,42,10,DEL-003345,Delayed
FAC-0086,EPINEPHRINE,2023-05-01,2023-06-03,33,10,DEL-003346,Delayed
FAC-0086,EPINEPHRINE,2023-05-31,2023-06-11,11,10,DEL-003347,Delayed
FAC-0086,EPINEPHRINE,2023-06-30,2023-07-10,10,10,DEL-003348,Delayed
FAC-0086,EPINEPHRINE,2023-07-30,2023-08-07,8,10,DEL-003349,Delayed
FAC-0086,EPINEPHRINE,2023-08-29,2023-09-12,14,10,DEL-003350,Delayed
FAC-0086,EPINEPHRINE,2023-09-28,2023-10-24,26,10,DEL-003351,Delayed
FAC-0086,EPINEPHRINE,2023-10-28,2023-11-20,23,10,DEL-003352,Delayed
FAC-0086,EPINEPHRINE,2023-11-27,2024-01-03,37,10,DEL-003353,Delayed
FAC-0086,EPINEPHRINE,2023-12-27,2024-01-11,15,10,DEL-003354,Delayed
FAC-0087,PARACETAMOL,2023-01-01,2023-01-07,6,5000,DEL-003355,Delayed
FAC-0087,PARACETAMOL,2023-01-31,2023-02-03,3,5000,DEL-003356,On-Time
FAC-0087,PARACETAMOL,2023-03-02,2023-03-15,13,5000,DEL-003357,Delayed
FAC-0087,PARACETAMOL,2023-04-01,2023-04-28,27,5000,DEL-003358,Delayed
FAC-0087,PARACETAMOL,2023-05-01,2023-05-04,3,5000,DEL-003359,On-Time
FAC-0087,PARACETAMOL,2023-05-31,2023-06-07,7,5000,DEL-003360,Delayed
FAC-0087,PARACETAMOL,2023-06-30,2023-07-01,1,5000,DEL-003361,On-Time
FAC-0087,PARACETAMOL,2023-07-30,2023-08-04,5,5000,DEL-003362,Delayed
FAC-0087,PARACETAMOL,2023-08-29,2023-09-06,8,5000,DEL-003363,Delayed
FAC-0087,PARACETAMOL,2023-09-28,2023-09-30,2,5000,DEL-003364,On-Time
FAC-0087,PARACETAMOL,2023-10-28,2023-10-31,3,5000,DEL-003365,On-Time
FAC-0087,PARACETAMOL,2023-11-27,2023-12-16,19,5000,DEL-003366,Delayed
FAC-0087,PARACETAMOL,2023-12-27,2023-12-27,0,5000,DEL-003367,On-Time
FAC-0087,RIF_INH,2023-01-01,2023-01-14,13,800,DEL-003368,Delayed
FAC-0087,RIF_INH,2023-01-31,2023-02-21,21,800,DEL-003369,Delayed
FAC-0087,RIF_INH,2023-03-02,2023-03-08,6,800,DEL-003370,Delayed
FAC-0087,RIF_INH,2023-04-01,2023-04-07,6,800,DEL-003371,Delayed
FAC-0087,RIF_INH,2023-05-01,2023-05-04,3,800,DEL-003372,On-Time
FAC-0087,RIF_INH,2023-05-31,2023-06-12,12,800,DEL-003373,Delayed
FAC-0087,RIF_INH,2023-06-30,2023-07-06,6,800,DEL-003374,Delayed
FAC-0087,RIF_INH,2023-07-30,2023-08-04,5,800,DEL-003375,Delayed
FAC-0087,RIF_INH,2023-08-29,2023-09-02,4,800,DEL-003376,Delayed
FAC-0087,RIF_INH,2023-09-28,2023-10-04,6,800,DEL-003377,Delayed
FAC-0087,RIF_INH,2023-10-28,2023-10-28,0,800,DEL-003378,On-Time
FAC-0087,RIF_INH,2023-11-27,2023-11-29,2,800,DEL-003379,On-Time
FAC-0087,RIF_INH,2023-12-27,2023-12-31,4,800,DEL-003380,Delayed
FAC-0087,EPINEPHRINE,2023-01-01,2023-01-06,5,10,DEL-003381,Delayed
FAC-0087,EPINEPHRINE,2023-01-31,2023-02-03,3,10,DEL-003382,On-Time
FAC-0087,EPINEPHRINE,2023-03-02,2023-03-15,13,10,DEL-003383,Delayed
FAC-0087,EPINEPHRINE,2023-04-01,2023-04-07,6,10,DEL-003384,Delayed
FAC-0087,EPINEPHRINE,2023-05-01,2023-05-06,5,10,DEL-003385,Delayed
FAC-0087,EPINEPHRINE,2023-05-31,2023-06-20,20,10,DEL-003386,Delayed
FAC-0087,EPINEPHRINE,2023-06-30,2023-07-12,12,10,DEL-003387,Delayed
FAC-0087,EPINEPHRINE,2023-07-30,2023-08-13,14,10,DEL-003388,Delayed
FAC-0087,EPINEPHRINE,2023-08-29,2023-09-09,11,10,DEL-003389,Delayed
FAC-0087,EPINEPHRINE,2023-09-28,2023-10-05,7,10,DEL-003390,Delayed
FAC-0087,EPINEPHRINE,2023-10-28,2023-11-06,9,10,DEL-003391,Delayed
FAC-0087,EPINEPHRINE,2023-11-27,2023-11-29,2,10,DEL-003392,On-Time
FAC-0087,EPINEPHRINE,2023-12-27,2023-12-28,1,10,DEL-003393,On-Time
FAC-0088,PARACETAMOL,2023-01-01,2023-01-22,21,5000,DEL-003394,Delayed
FAC-0088,PARACETAMOL,2023-01-31,2023-02-01,1,5000,DEL-003395,On-Time
FAC-0088,PARACETAMOL,2023-03-02,2023-03-18,16,5000,DEL-003396,Delayed
FAC-0088,PARACETAMOL,2023-04-01,2023-04-01,0,5000,DEL-003397,On-Time
FAC-0088,PARACETAMOL,2023-05-01,2023-05-17,16,5000,DEL-003398,Delayed
FAC-0088,PARACETAMOL,2023-05-31,2023-06-02,2,5000,DEL-003399,On-Time
FAC-0088,PARACETAMOL,2023-06-30,2023-07-09,9,5000,DEL-003400,Delayed
FAC-0088,PARACETAMOL,2023-07-30,2023-08-04,5,5000,DEL-003401,Delayed
FAC-0088,PARACETAMOL,2023-08-29,2023-09-08,10,5000,DEL-003402,Delayed
FAC-0088,PARACETAMOL,2023-09-28,2023-10-05,7,5000,DEL-003403,Delayed
FAC-0088,PARACETAMOL,2023-10-28,2023-10-29,1,5000,DEL-003404,On-Time
FAC-0088,PARACETAMOL,2023-11-27,2023-11-28,1,5000,DEL-003405,On-Time
FAC-0088,PARACETAMOL,2023-12-27,2023-12-27,0,5000,DEL-003406,On-Time
FAC-0088,RIF_INH,2023-01-01,2023-01-12,11,800,DEL-003407,Delayed
FAC-0088,RIF_INH,2023-01-31,2023-02-01,1,800,DEL-003408,On-Time
FAC-0088,RIF_INH,2023-03-02,2023-03-08,6,800,DEL-003409,Delayed
FAC-0088,RIF_INH,2023-04-01,2023-04-07,6,800,DEL-003410,Delayed
FAC-0088,RIF_INH,2023-05-01,2023-05-07,6,800,DEL-003411,Delayed
FAC-0088,RIF_INH,2023-05-31,2023-06-12,12,800,DEL-003412,Delayed
FAC-0088,RIF_INH,2023-06-30,2023-07-04,4,800,DEL-003413,Delayed
FAC-0088,RIF_INH,2023-07-30,2023-08-06,7,800,DEL-003414,Delayed
FAC-0088,RIF_INH,2023-08-29,2023-11-11,74,800,DEL-003415,Delayed
FAC-0088,RIF_INH,2023-09-28,2023-10-26,28,800,DEL-003416,Delayed
FAC-0088,RIF_INH,2023-10-28,2023-12-07,40,800,DEL-003417,Delayed
FAC-0088,RIF_INH,2023-11-27,2023-12-05,8,800,DEL-003418,Delayed
